H,condition,distance,layer,metric,sample_id
1,permutation_seed=10,12.125214401542864,conv2,wasserstein,48
0,permutation_seed=10,34.35882385268071,conv3,wasserstein,48
1,permutation_seed=10,9.67159286811623,conv3,wasserstein,48
0,permutation_seed=10,0.0,pooled,wasserstein,48
1,permutation_seed=10,0.0,pooled,wasserstein,48
0,permutation_seed=11,10.349068611860275,conv1,wasserstein,48
1,permutation_seed=11,11.561849671961344,conv1,wasserstein,48
0,permutation_seed=11,16.4958638548851,conv2,wasserstein,48
1,permutation_seed=11,11.23794592226219,conv2,wasserstein,48
0,permutation_seed=11,31.538037932632673,conv3,wasserstein,48
1,permutation_seed=11,12.45294819706041,conv3,wasserstein,48
0,permutation_seed=11,0.0,pooled,wasserstein,48
1,permutation_seed=11,0.0,pooled,wasserstein,48
0,permutation_seed=12,14.505881533325256,conv1,wasserstein,48
1,permutation_seed=12,9.682964754812037,conv1,wasserstein,48
0,permutation_seed=12,15.657589808106422,conv2,wasserstein,48
1,permutation_seed=12,14.8761387891367,conv2,wasserstein,48
0,permutation_seed=12,32.332784464790834,conv3,wasserstein,48
1,permutation_seed=12,12.21267884531706,conv3,wasserstein,48
0,permutation_seed=12,0.0,pooled,wasserstein,48
1,permutation_seed=12,0.0,pooled,wasserstein,48
0,permutation_seed=13,6.702914044260979,conv1,wasserstein,48
1,permutation_seed=13,8.45217477134198,conv1,wasserstein,48
0,permutation_seed=13,17.856455445289612,conv2,wasserstein,48
1,permutation_seed=13,13.101511480022426,conv2,wasserstein,48
0,permutation_seed=13,38.94580425267569,conv3,wasserstein,48
1,permutation_seed=13,11.142850775830425,conv3,wasserstein,48
0,permutation_seed=13,0.0,pooled,wasserstein,48
1,permutation_seed=13,0.0,pooled,wasserstein,48
0,permutation_seed=14,10.599681064486504,conv1,wasserstein,48
1,permutation_seed=14,9.092571977876876,conv1,wasserstein,48
0,permutation_seed=14,15.577962040901184,conv2,wasserstein,48
1,permutation_seed=14,15.310624206724926,conv2,wasserstein,48
0,permutation_seed=14,15.726211845874786,conv3,wasserstein,48
1,permutation_seed=14,10.50859229468266,conv3,wasserstein,48
0,permutation_seed=14,0.0,pooled,wasserstein,48
1,permutation_seed=14,0.0,pooled,wasserstein,48
0,permutation_seed=15,10.96045330247469,conv1,wasserstein,48
1,permutation_seed=15,9.7767845806683,conv1,wasserstein,48
0,permutation_seed=15,23.021394088864326,conv2,wasserstein,48
1,permutation_seed=15,10.126821884340197,conv2,wasserstein,48
0,permutation_seed=15,33.8825598731637,conv3,wasserstein,48
1,permutation_seed=15,8.824894825899934,conv3,wasserstein,48
0,permutation_seed=15,0.0,pooled,wasserstein,48
1,permutation_seed=15,0.0,pooled,wasserstein,48
0,permutation_seed=16,18.58557018060596,conv1,wasserstein,48
1,permutation_seed=16,11.227574045546806,conv1,wasserstein,48
0,permutation_seed=16,14.039458484314036,conv2,wasserstein,48
1,permutation_seed=16,9.97895072313082,conv2,wasserstein,48
0,permutation_seed=16,30.354840017378372,conv3,wasserstein,48
1,permutation_seed=16,11.9690777516752,conv3,wasserstein,48
0,permutation_seed=16,0.0,pooled,wasserstein,48
1,permutation_seed=16,0.0,pooled,wasserstein,48
0,permutation_seed=17,9.640345573425293,conv1,wasserstein,48
1,permutation_seed=17,9.44388613131773,conv1,wasserstein,48
0,permutation_seed=17,24.904235437512398,conv2,wasserstein,48
1,permutation_seed=17,12.861414410552532,conv2,wasserstein,48
0,permutation_seed=17,17.392656869422307,conv3,wasserstein,48
1,permutation_seed=17,11.349309315589453,conv3,wasserstein,48
0,permutation_seed=17,0.0,pooled,wasserstein,48
1,permutation_seed=17,0.0,pooled,wasserstein,48
0,permutation_seed=18,11.83389494351286,conv1,wasserstein,48
1,permutation_seed=18,8.667665511837246,conv1,wasserstein,48
0,permutation_seed=18,11.687388159272064,conv2,wasserstein,48
1,permutation_seed=18,10.360231355546587,conv2,wasserstein,48
0,permutation_seed=18,29.17931182861451,conv3,wasserstein,48
1,permutation_seed=18,15.151734812594398,conv3,wasserstein,48
0,permutation_seed=18,0.0,pooled,wasserstein,48
1,permutation_seed=18,0.0,pooled,wasserstein,48
0,permutation_seed=19,10.25480755418539,conv1,wasserstein,48
1,permutation_seed=19,9.253545214417876,conv1,wasserstein,48
0,permutation_seed=19,10.836276412010193,conv2,wasserstein,48
1,permutation_seed=19,11.9571151088288,conv2,wasserstein,48
0,permutation_seed=19,25.223051130217392,conv3,wasserstein,48
1,permutation_seed=19,12.012900175124352,conv3,wasserstein,48
0,permutation_seed=19,0.0,pooled,wasserstein,48
1,permutation_seed=19,0.0,pooled,wasserstein,48
0,permutation_seed=20,13.664598473007302,conv1,wasserstein,48
1,permutation_seed=20,8.703717165914414,conv1,wasserstein,48
0,permutation_seed=20,11.372889459133148,conv2,wasserstein,48
1,permutation_seed=20,11.855133114145756,conv2,wasserstein,48
0,permutation_seed=20,23.00148779153824,conv3,wasserstein,48
1,permutation_seed=20,11.649057528147194,conv3,wasserstein,48
0,permutation_seed=20,0.0,pooled,wasserstein,48
1,permutation_seed=20,0.0,pooled,wasserstein,48
0,permutation_seed=21,9.993197575211525,conv1,wasserstein,48
1,permutation_seed=21,9.925105814245155,conv1,wasserstein,48
0,permutation_seed=21,22.60351677924883,conv2,wasserstein,48
1,permutation_seed=21,12.966293480824651,conv2,wasserstein,48
0,permutation_seed=21,40.285136699500626,conv3,wasserstein,48
1,permutation_seed=21,14.508090602165888,conv3,wasserstein,48
0,permutation_seed=21,0.0,pooled,wasserstein,48
1,permutation_seed=21,0.0,pooled,wasserstein,48
0,permutation_seed=22,6.5209091529250145,conv1,wasserstein,48
1,permutation_seed=22,9.599473197578526,conv1,wasserstein,48
0,permutation_seed=22,25.173137414340157,conv2,wasserstein,48
1,permutation_seed=22,15.565431423602774,conv2,wasserstein,48
0,permutation_seed=22,13.569573745131493,conv3,wasserstein,48
1,permutation_seed=22,12.360340638586473,conv3,wasserstein,48
0,permutation_seed=22,0.0,pooled,wasserstein,48
1,permutation_seed=22,0.0,pooled,wasserstein,48
0,permutation_seed=23,8.982039898633957,conv1,wasserstein,48
1,permutation_seed=23,10.724097078398305,conv1,wasserstein,48
0,permutation_seed=23,6.817044742405415,conv2,wasserstein,48
1,permutation_seed=23,13.585081358727534,conv2,wasserstein,48
0,permutation_seed=23,22.407270424067974,conv3,wasserstein,48
1,permutation_seed=23,14.595858966666585,conv3,wasserstein,48
0,permutation_seed=23,0.0,pooled,wasserstein,48
1,permutation_seed=23,0.0,pooled,wasserstein,48
0,permutation_seed=24,14.206739770255425,conv1,wasserstein,48
1,permutation_seed=24,12.229822357807265,conv1,wasserstein,48
0,permutation_seed=24,13.273079492217892,conv2,wasserstein,48
1,permutation_seed=24,16.998876519237143,conv2,wasserstein,48
0,permutation_seed=24,23.89654704928398,conv3,wasserstein,48
1,permutation_seed=24,12.020936401582983,conv3,wasserstein,48
0,permutation_seed=24,0.0,pooled,wasserstein,48
1,permutation_seed=24,0.0,pooled,wasserstein,48
0,permutation_seed=25,7.190879851579666,conv1,wasserstein,48
1,permutation_seed=25,9.17208449898273,conv1,wasserstein,48
0,permutation_seed=25,15.439823314547539,conv2,wasserstein,48
1,permutation_seed=25,12.931857186822844,conv2,wasserstein,48
0,permutation_seed=25,14.416451569646597,conv3,wasserstein,48
1,permutation_seed=25,13.68600264071435,conv3,wasserstein,48
0,permutation_seed=25,0.0,pooled,wasserstein,48
1,permutation_seed=25,0.0,pooled,wasserstein,48
0,permutation_seed=26,14.865486670800221,conv1,wasserstein,48
1,permutation_seed=26,7.067475299658126,conv1,wasserstein,48
0,permutation_seed=26,17.411785224744985,conv2,wasserstein,48
1,permutation_seed=26,11.382043302662279,conv2,wasserstein,48
0,permutation_seed=26,27.910424446092478,conv3,wasserstein,48
1,permutation_seed=26,8.462780344252158,conv3,wasserstein,48
0,permutation_seed=26,0.0,pooled,wasserstein,48
1,permutation_seed=26,0.0,pooled,wasserstein,48
0,permutation_seed=27,15.292563050985336,conv1,wasserstein,48
1,permutation_seed=27,9.493128855028921,conv1,wasserstein,48
0,permutation_seed=27,12.840837001800537,conv2,wasserstein,48
1,permutation_seed=27,11.223552891673688,conv2,wasserstein,48
0,permutation_seed=27,37.07563797321373,conv3,wasserstein,48
1,permutation_seed=27,13.419921960076161,conv3,wasserstein,48
0,permutation_seed=27,0.0,pooled,wasserstein,48
1,permutation_seed=27,0.0,pooled,wasserstein,48
0,permutation_seed=28,14.14314233273278,conv1,wasserstein,48
1,permutation_seed=28,9.90819011801773,conv1,wasserstein,48
0,permutation_seed=28,9.509435392916203,conv2,wasserstein,48
1,permutation_seed=28,11.808465265264703,conv2,wasserstein,48
0,permutation_seed=28,23.435516484081745,conv3,wasserstein,48
1,permutation_seed=28,12.378453072632391,conv3,wasserstein,48
0,permutation_seed=28,0.0,pooled,wasserstein,48
1,permutation_seed=28,0.0,pooled,wasserstein,48
0,permutation_seed=29,4.891105473041534,conv1,wasserstein,48
1,permutation_seed=29,9.016983204512698,conv1,wasserstein,48
0,permutation_seed=29,10.917633684803102,conv2,wasserstein,48
1,permutation_seed=29,10.944609982904051,conv2,wasserstein,48
0,permutation_seed=29,41.07373151513485,conv3,wasserstein,48
1,permutation_seed=29,12.215734941104783,conv3,wasserstein,48
0,permutation_seed=29,0.0,pooled,wasserstein,48
1,permutation_seed=29,0.0,pooled,wasserstein,48
0,adv_pgd_l2_eps=0.2,1.6939577013254166,input,wasserstein,49
1,adv_pgd_l2_eps=0.2,2.844328635235487,input,wasserstein,49
0,adv_pgd_l2_eps=0.2,12.337996900081635,conv1,wasserstein,49
1,adv_pgd_l2_eps=0.2,14.071330780444143,conv1,wasserstein,49
0,adv_pgd_l2_eps=0.2,20.65280520915985,conv2,wasserstein,49
1,adv_pgd_l2_eps=0.2,16.012991347584787,conv2,wasserstein,49
0,adv_pgd_l2_eps=0.2,15.771938651800156,conv3,wasserstein,49
1,adv_pgd_l2_eps=0.2,14.593718826740709,conv3,wasserstein,49
0,adv_pgd_l2_eps=0.2,0.0,pooled,wasserstein,49
1,adv_pgd_l2_eps=0.2,0.0,pooled,wasserstein,49
0,adv_pgd_l2_eps=0.4,2.247560389339924,input,wasserstein,49
1,adv_pgd_l2_eps=0.4,3.8476985015596425,input,wasserstein,49
0,adv_pgd_l2_eps=0.4,10.436456739902496,conv1,wasserstein,49
1,adv_pgd_l2_eps=0.4,13.091971466153282,conv1,wasserstein,49
0,adv_pgd_l2_eps=0.4,27.087718784809113,conv2,wasserstein,49
1,adv_pgd_l2_eps=0.4,17.13295831766585,conv2,wasserstein,49
0,adv_pgd_l2_eps=0.4,18.424381271004677,conv3,wasserstein,49
1,adv_pgd_l2_eps=0.4,13.21237401709973,conv3,wasserstein,49
0,adv_pgd_l2_eps=0.4,0.0,pooled,wasserstein,49
1,adv_pgd_l2_eps=0.4,0.0,pooled,wasserstein,49
0,adv_fgsm_l2_eps=0.2,1.9589973911643028,input,wasserstein,49
1,adv_fgsm_l2_eps=0.2,3.03280603842704,input,wasserstein,49
0,adv_fgsm_l2_eps=0.2,8.853698387742043,conv1,wasserstein,49
1,adv_fgsm_l2_eps=0.2,10.166340722844236,conv1,wasserstein,49
0,adv_fgsm_l2_eps=0.2,19.217153549194336,conv2,wasserstein,49
1,adv_fgsm_l2_eps=0.2,17.393401990189858,conv2,wasserstein,49
0,adv_fgsm_l2_eps=0.2,19.189342826604843,conv3,wasserstein,49
1,adv_fgsm_l2_eps=0.2,14.49497754772616,conv3,wasserstein,49
0,adv_fgsm_l2_eps=0.2,0.0,pooled,wasserstein,49
1,adv_fgsm_l2_eps=0.2,0.0,pooled,wasserstein,49
0,adv_fgsm_l2_eps=0.4,2.9056043475866318,input,wasserstein,49
1,adv_fgsm_l2_eps=0.4,3.370542162649788,input,wasserstein,49
0,adv_fgsm_l2_eps=0.4,13.715474516153336,conv1,wasserstein,49
1,adv_fgsm_l2_eps=0.4,9.784232247780933,conv1,wasserstein,49
0,adv_fgsm_l2_eps=0.4,17.37452307343483,conv2,wasserstein,49
1,adv_fgsm_l2_eps=0.4,17.06017019550867,conv2,wasserstein,49
0,adv_fgsm_l2_eps=0.4,13.320224225521088,conv3,wasserstein,49
1,adv_fgsm_l2_eps=0.4,13.76876033880755,conv3,wasserstein,49
0,adv_fgsm_l2_eps=0.4,0.0,pooled,wasserstein,49
1,adv_fgsm_l2_eps=0.4,0.0,pooled,wasserstein,49
0,adv_cw_l2_eps=0.2,2.8946027159690857,input,wasserstein,49
1,adv_cw_l2_eps=0.2,2.962345114693024,input,wasserstein,49
0,adv_cw_l2_eps=0.2,12.728885620832443,conv1,wasserstein,49
1,adv_cw_l2_eps=0.2,10.182752900167607,conv1,wasserstein,49
0,adv_cw_l2_eps=0.2,12.375874102115631,conv2,wasserstein,49
1,adv_cw_l2_eps=0.2,15.119270908632837,conv2,wasserstein,49
0,adv_cw_l2_eps=0.2,10.774317890405655,conv3,wasserstein,49
1,adv_cw_l2_eps=0.2,13.298039608174117,conv3,wasserstein,49
0,adv_cw_l2_eps=0.2,0.0,pooled,wasserstein,49
1,adv_cw_l2_eps=0.2,0.0,pooled,wasserstein,49
0,adv_cw_l2_eps=0.4,3.058985009789467,input,wasserstein,49
1,adv_cw_l2_eps=0.4,2.9799974958960735,input,wasserstein,49
0,adv_cw_l2_eps=0.4,10.918195053935051,conv1,wasserstein,49
1,adv_cw_l2_eps=0.4,11.588511304357613,conv1,wasserstein,49
0,adv_cw_l2_eps=0.4,14.355243504047394,conv2,wasserstein,49
1,adv_cw_l2_eps=0.4,16.214210438578938,conv2,wasserstein,49
0,adv_cw_l2_eps=0.4,19.49023114144802,conv3,wasserstein,49
1,adv_cw_l2_eps=0.4,13.79188553662681,conv3,wasserstein,49
0,adv_cw_l2_eps=0.4,0.0,pooled,wasserstein,49
1,adv_cw_l2_eps=0.4,0.0,pooled,wasserstein,49
0,noise_floor,4.257251158356667,input,wasserstein,49
1,noise_floor,3.1665232047400935,input,wasserstein,49
0,noise_floor,8.541756510734558,conv1,wasserstein,49
1,noise_floor,11.69792263187099,conv1,wasserstein,49
0,noise_floor,12.743263870477676,conv2,wasserstein,49
1,noise_floor,14.357792293639713,conv2,wasserstein,49
0,noise_floor,18.015779063105583,conv3,wasserstein,49
1,noise_floor,14.71948792628944,conv3,wasserstein,49
0,noise_floor,0.0,pooled,wasserstein,49
1,noise_floor,0.0,pooled,wasserstein,49
0,permutation_seed=0,17.824113696813583,conv1,wasserstein,49
1,permutation_seed=0,12.489220159321944,conv1,wasserstein,49
0,permutation_seed=0,9.159838140010834,conv2,wasserstein,49
1,permutation_seed=0,17.680895677138444,conv2,wasserstein,49
0,permutation_seed=0,15.127897679805756,conv3,wasserstein,49
1,permutation_seed=0,14.71207412910975,conv3,wasserstein,49
0,permutation_seed=0,0.0,pooled,wasserstein,49
1,permutation_seed=0,0.0,pooled,wasserstein,49
0,permutation_seed=1,9.570256054401398,conv1,wasserstein,49
1,permutation_seed=1,10.24137662322428,conv1,wasserstein,49
0,permutation_seed=1,16.275398910045624,conv2,wasserstein,49
1,permutation_seed=1,15.950980674977615,conv2,wasserstein,49
0,permutation_seed=1,15.08366346359253,conv3,wasserstein,49
1,permutation_seed=1,13.522665052640583,conv3,wasserstein,49
0,permutation_seed=1,0.0,pooled,wasserstein,49
1,permutation_seed=1,0.0,pooled,wasserstein,49
0,permutation_seed=2,21.893089673253584,conv1,wasserstein,49
1,permutation_seed=2,10.411303699927508,conv1,wasserstein,49
0,permutation_seed=2,10.947073519229889,conv2,wasserstein,49
1,permutation_seed=2,13.47994173954891,conv2,wasserstein,49
0,permutation_seed=2,18.10352350771427,conv3,wasserstein,49
1,permutation_seed=2,12.609086438369381,conv3,wasserstein,49
0,permutation_seed=2,0.0,pooled,wasserstein,49
1,permutation_seed=2,0.0,pooled,wasserstein,49
0,permutation_seed=3,8.523874461650848,conv1,wasserstein,49
1,permutation_seed=3,10.602384024859937,conv1,wasserstein,49
0,permutation_seed=3,20.181798577308655,conv2,wasserstein,49
1,permutation_seed=3,16.23790196625052,conv2,wasserstein,49
0,permutation_seed=3,12.800810724496841,conv3,wasserstein,49
1,permutation_seed=3,12.43032909364144,conv3,wasserstein,49
0,permutation_seed=3,0.0,pooled,wasserstein,49
1,permutation_seed=3,0.0,pooled,wasserstein,49
0,permutation_seed=4,8.899184376001358,conv1,wasserstein,49
1,permutation_seed=4,11.00570597320053,conv1,wasserstein,49
0,permutation_seed=4,15.929948925971985,conv2,wasserstein,49
1,permutation_seed=4,16.594432534629416,conv2,wasserstein,49
0,permutation_seed=4,19.55158030986786,conv3,wasserstein,49
1,permutation_seed=4,14.821038857258557,conv3,wasserstein,49
0,permutation_seed=4,0.0,pooled,wasserstein,49
1,permutation_seed=4,0.0,pooled,wasserstein,49
0,permutation_seed=5,11.846367865800858,conv1,wasserstein,49
1,permutation_seed=5,10.785139618144814,conv1,wasserstein,49
0,permutation_seed=5,19.87517560469708,conv2,wasserstein,49
1,permutation_seed=5,17.95246251139063,conv2,wasserstein,49
0,permutation_seed=5,19.39707313477993,conv3,wasserstein,49
1,permutation_seed=5,14.01010856836058,conv3,wasserstein,49
0,permutation_seed=5,0.0,pooled,wasserstein,49
1,permutation_seed=5,0.0,pooled,wasserstein,49
0,permutation_seed=6,10.013740241527557,conv1,wasserstein,49
1,permutation_seed=6,11.180832298831152,conv1,wasserstein,49
0,permutation_seed=6,14.389862477779388,conv2,wasserstein,49
1,permutation_seed=6,13.254545207903117,conv2,wasserstein,49
0,permutation_seed=6,17.934136504003295,conv3,wasserstein,49
1,permutation_seed=6,14.27539242784644,conv3,wasserstein,49
0,permutation_seed=6,0.0,pooled,wasserstein,49
1,permutation_seed=6,0.0,pooled,wasserstein,49
0,permutation_seed=7,14.618290394544601,conv1,wasserstein,49
1,permutation_seed=7,12.113998378778449,conv1,wasserstein,49
0,permutation_seed=7,13.88637986779213,conv2,wasserstein,49
1,permutation_seed=7,14.907122597291375,conv2,wasserstein,49
0,permutation_seed=7,18.734601899335857,conv3,wasserstein,49
1,permutation_seed=7,12.558285189585678,conv3,wasserstein,49
0,permutation_seed=7,0.0,pooled,wasserstein,49
1,permutation_seed=7,0.0,pooled,wasserstein,49
0,permutation_seed=8,8.88427597284317,conv1,wasserstein,49
1,permutation_seed=8,11.226812760403607,conv1,wasserstein,49
0,permutation_seed=8,9.259589910507202,conv2,wasserstein,49
1,permutation_seed=8,13.27635231788488,conv2,wasserstein,49
0,permutation_seed=8,24.502269831482298,conv3,wasserstein,49
1,permutation_seed=8,12.454565412085215,conv3,wasserstein,49
0,permutation_seed=8,0.0,pooled,wasserstein,49
1,permutation_seed=8,0.0,pooled,wasserstein,49
0,permutation_seed=9,12.164801597595215,conv1,wasserstein,49
1,permutation_seed=9,12.213127603370053,conv1,wasserstein,49
0,permutation_seed=9,8.369866281747818,conv2,wasserstein,49
1,permutation_seed=9,12.88968430661229,conv2,wasserstein,49
0,permutation_seed=9,9.037316098809242,conv3,wasserstein,49
1,permutation_seed=9,15.062288186046738,conv3,wasserstein,49
0,permutation_seed=9,0.0,pooled,wasserstein,49
1,permutation_seed=9,0.0,pooled,wasserstein,49
0,permutation_seed=10,15.049889713525772,conv1,wasserstein,49
1,permutation_seed=10,10.391395861692372,conv1,wasserstein,49
0,permutation_seed=10,16.416754812002182,conv2,wasserstein,49
1,permutation_seed=10,13.704285251232347,conv2,wasserstein,49
0,permutation_seed=10,15.127476006746292,conv3,wasserstein,49
1,permutation_seed=10,14.39677160477261,conv3,wasserstein,49
0,permutation_seed=10,0.0,pooled,wasserstein,49
1,permutation_seed=10,0.0,pooled,wasserstein,49
0,permutation_seed=11,12.417814284563065,conv1,wasserstein,49
1,permutation_seed=11,11.18392201232955,conv1,wasserstein,49
0,permutation_seed=11,15.511474579572678,conv2,wasserstein,49
1,permutation_seed=11,12.152190211453252,conv2,wasserstein,49
0,permutation_seed=11,17.31423836038184,conv3,wasserstein,49
1,permutation_seed=11,16.10077496118506,conv3,wasserstein,49
0,permutation_seed=11,0.0,pooled,wasserstein,49
1,permutation_seed=11,0.0,pooled,wasserstein,49
0,permutation_seed=12,7.172857820987701,conv1,wasserstein,49
1,permutation_seed=12,11.977376606907841,conv1,wasserstein,49
0,permutation_seed=12,14.8055899143219,conv2,wasserstein,49
1,permutation_seed=12,14.307162311191943,conv2,wasserstein,49
0,permutation_seed=12,9.86847573518753,conv3,wasserstein,49
1,permutation_seed=12,14.439385945502512,conv3,wasserstein,49
0,permutation_seed=12,0.0,pooled,wasserstein,49
1,permutation_seed=12,0.0,pooled,wasserstein,49
0,permutation_seed=13,6.753278970718384,conv1,wasserstein,49
1,permutation_seed=13,10.558464092714162,conv1,wasserstein,49
0,permutation_seed=13,9.856375634670258,conv2,wasserstein,49
1,permutation_seed=13,16.33224759840696,conv2,wasserstein,49
0,permutation_seed=13,24.491877645254135,conv3,wasserstein,49
1,permutation_seed=13,13.617915545278056,conv3,wasserstein,49
0,permutation_seed=13,0.0,pooled,wasserstein,49
1,permutation_seed=13,0.0,pooled,wasserstein,49
0,permutation_seed=14,16.45845663547516,conv1,wasserstein,49
1,permutation_seed=14,10.36494053123705,conv1,wasserstein,49
0,permutation_seed=14,19.656148970127106,conv2,wasserstein,49
1,permutation_seed=14,14.296907141664734,conv2,wasserstein,49
0,permutation_seed=14,15.380605965852737,conv3,wasserstein,49
1,permutation_seed=14,13.796755235207495,conv3,wasserstein,49
0,permutation_seed=14,0.0,pooled,wasserstein,49
1,permutation_seed=14,0.0,pooled,wasserstein,49
0,permutation_seed=15,8.253589540719986,conv1,wasserstein,49
1,permutation_seed=15,10.411731200873248,conv1,wasserstein,49
0,permutation_seed=15,21.02732014656067,conv2,wasserstein,49
1,permutation_seed=15,15.144695254411875,conv2,wasserstein,49
0,permutation_seed=15,26.258525744080544,conv3,wasserstein,49
1,permutation_seed=15,15.972636351217236,conv3,wasserstein,49
0,permutation_seed=15,0.0,pooled,wasserstein,49
1,permutation_seed=15,0.0,pooled,wasserstein,49
0,permutation_seed=16,6.367454558610916,conv1,wasserstein,49
1,permutation_seed=16,10.146725416945227,conv1,wasserstein,49
0,permutation_seed=16,26.806431740522385,conv2,wasserstein,49
1,permutation_seed=16,17.539206935204394,conv2,wasserstein,49
0,permutation_seed=16,18.96653278730873,conv3,wasserstein,49
1,permutation_seed=16,15.776861020368749,conv3,wasserstein,49
0,permutation_seed=16,0.0,pooled,wasserstein,49
1,permutation_seed=16,0.0,pooled,wasserstein,49
0,permutation_seed=17,19.785469695925713,conv1,wasserstein,49
1,permutation_seed=17,13.69765876161886,conv1,wasserstein,49
0,permutation_seed=17,8.926776319742203,conv2,wasserstein,49
1,permutation_seed=17,17.080658048028184,conv2,wasserstein,49
0,permutation_seed=17,13.353566199541092,conv3,wasserstein,49
1,permutation_seed=17,15.600925898028763,conv3,wasserstein,49
0,permutation_seed=17,0.0,pooled,wasserstein,49
1,permutation_seed=17,0.0,pooled,wasserstein,49
0,permutation_seed=18,8.100658863782883,conv1,wasserstein,49
1,permutation_seed=18,9.987879318162072,conv1,wasserstein,49
0,permutation_seed=18,17.54164218902588,conv2,wasserstein,49
1,permutation_seed=18,15.93174327144722,conv2,wasserstein,49
0,permutation_seed=18,11.752206176519394,conv3,wasserstein,49
1,permutation_seed=18,12.358381285460693,conv3,wasserstein,49
0,permutation_seed=18,0.0,pooled,wasserstein,49
1,permutation_seed=18,0.0,pooled,wasserstein,49
0,permutation_seed=19,19.74777227640152,conv1,wasserstein,49
1,permutation_seed=19,10.76788083674652,conv1,wasserstein,49
0,permutation_seed=19,17.76488819718361,conv2,wasserstein,49
1,permutation_seed=19,14.086344481762325,conv2,wasserstein,49
0,permutation_seed=19,14.659718245267868,conv3,wasserstein,49
1,permutation_seed=19,17.00004611646789,conv3,wasserstein,49
0,permutation_seed=19,0.0,pooled,wasserstein,49
1,permutation_seed=19,0.0,pooled,wasserstein,49
0,permutation_seed=20,9.760697543621063,conv1,wasserstein,49
1,permutation_seed=20,9.53779587285196,conv1,wasserstein,49
0,permutation_seed=20,21.359185695648193,conv2,wasserstein,49
1,permutation_seed=20,17.954523629447337,conv2,wasserstein,49
0,permutation_seed=20,12.946031411978579,conv3,wasserstein,49
1,permutation_seed=20,15.370327729318294,conv3,wasserstein,49
0,permutation_seed=20,0.0,pooled,wasserstein,49
1,permutation_seed=20,0.0,pooled,wasserstein,49
0,permutation_seed=21,10.216267734766006,conv1,wasserstein,49
1,permutation_seed=21,9.606757088896531,conv1,wasserstein,49
0,permutation_seed=21,21.968302711040394,conv2,wasserstein,49
1,permutation_seed=21,14.774155584156055,conv2,wasserstein,49
0,permutation_seed=21,11.575193360447884,conv3,wasserstein,49
1,permutation_seed=21,15.4146858027061,conv3,wasserstein,49
0,permutation_seed=21,0.0,pooled,wasserstein,49
1,permutation_seed=21,0.0,pooled,wasserstein,49
0,permutation_seed=22,7.982075750827789,conv1,wasserstein,49
1,permutation_seed=22,10.643934321414818,conv1,wasserstein,49
0,permutation_seed=22,23.823616206645966,conv2,wasserstein,49
1,permutation_seed=22,15.446917972247244,conv2,wasserstein,49
0,permutation_seed=22,19.45421552658081,conv3,wasserstein,49
1,permutation_seed=22,14.341488014690245,conv3,wasserstein,49
0,permutation_seed=22,0.0,pooled,wasserstein,49
1,permutation_seed=22,0.0,pooled,wasserstein,49
0,permutation_seed=23,8.847562819719315,conv1,wasserstein,49
1,permutation_seed=23,11.949936683588735,conv1,wasserstein,49
0,permutation_seed=23,15.240892469882965,conv2,wasserstein,49
1,permutation_seed=23,12.307562198411546,conv2,wasserstein,49
0,permutation_seed=23,12.353217989206314,conv3,wasserstein,49
1,permutation_seed=23,10.2591309544104,conv3,wasserstein,49
0,permutation_seed=23,0.0,pooled,wasserstein,49
1,permutation_seed=23,0.0,pooled,wasserstein,49
0,permutation_seed=24,13.396867722272873,conv1,wasserstein,49
1,permutation_seed=24,10.201172924658497,conv1,wasserstein,49
0,permutation_seed=24,22.60724639892578,conv2,wasserstein,49
1,permutation_seed=24,13.691400451318303,conv2,wasserstein,49
0,permutation_seed=24,15.32644373178482,conv3,wasserstein,49
1,permutation_seed=24,11.044763065376342,conv3,wasserstein,49
0,permutation_seed=24,0.0,pooled,wasserstein,49
1,permutation_seed=24,0.0,pooled,wasserstein,49
0,permutation_seed=25,10.512518763542175,conv1,wasserstein,49
1,permutation_seed=25,13.528180519611315,conv1,wasserstein,49
0,permutation_seed=25,16.0589696764946,conv2,wasserstein,49
1,permutation_seed=25,16.10575201682164,conv2,wasserstein,49
0,permutation_seed=25,11.459304854273796,conv3,wasserstein,49
1,permutation_seed=25,13.056898563442118,conv3,wasserstein,49
0,permutation_seed=25,0.0,pooled,wasserstein,49
1,permutation_seed=25,0.0,pooled,wasserstein,49
0,permutation_seed=26,10.725115597248077,conv1,wasserstein,49
1,permutation_seed=26,10.882663705775162,conv1,wasserstein,49
0,permutation_seed=26,11.136738777160645,conv2,wasserstein,49
1,permutation_seed=26,15.663490742154526,conv2,wasserstein,49
0,permutation_seed=26,16.30319784369223,conv3,wasserstein,49
1,permutation_seed=26,15.26277617343235,conv3,wasserstein,49
0,permutation_seed=26,0.0,pooled,wasserstein,49
1,permutation_seed=26,0.0,pooled,wasserstein,49
0,permutation_seed=27,11.905119895935059,conv1,wasserstein,49
1,permutation_seed=27,11.215618248069926,conv1,wasserstein,49
0,permutation_seed=27,16.773018330335617,conv2,wasserstein,49
1,permutation_seed=27,16.46553908944486,conv2,wasserstein,49
0,permutation_seed=27,14.310666292905807,conv3,wasserstein,49
1,permutation_seed=27,12.502413505134191,conv3,wasserstein,49
0,permutation_seed=27,0.0,pooled,wasserstein,49
1,permutation_seed=27,0.0,pooled,wasserstein,49
