betti,condition,count,layer,max_persistence,mean_persistence,sample_id,total_persistence
H1,adv_pgd_l2_eps=0.2,46.0,conv1,1.4489045143127441,0.30933072774306586,3,14.22921347618103
H0,adv_pgd_l2_eps=0.2,149.0,conv2,1.9069963693618774,0.993733529676527,3,148.06629592180252
H1,adv_pgd_l2_eps=0.2,53.0,conv2,1.8768819570541382,0.33168023262383806,3,17.579052329063416
H0,adv_pgd_l2_eps=0.2,149.0,conv3,3.532923698425293,1.5230555380350792,3,226.9352751672268
H1,adv_pgd_l2_eps=0.2,48.0,conv3,2.3057973384857178,0.5024784530202547,3,24.11896574497223
H0,adv_pgd_l2_eps=0.2,0.0,pooled,0.0,0.0,3,0.0
H1,adv_pgd_l2_eps=0.2,0.0,pooled,0.0,0.0,3,0.0
H0,adv_pgd_l2_eps=0.4,149.0,input,1.1644881963729858,0.49254894576616737,3,73.38979291915894
H1,adv_pgd_l2_eps=0.4,54.0,input,1.2913888096809387,0.21890164249473149,3,11.8206886947155
H0,adv_pgd_l2_eps=0.4,149.0,conv1,1.5265649557113647,0.7195515100587935,3,107.21317499876022
H1,adv_pgd_l2_eps=0.4,46.0,conv1,1.4489045143127441,0.30933072774306586,3,14.22921347618103
H0,adv_pgd_l2_eps=0.4,149.0,conv2,1.9069963693618774,0.993733529676527,3,148.06629592180252
H1,adv_pgd_l2_eps=0.4,53.0,conv2,1.8768819570541382,0.33168023262383806,3,17.579052329063416
H0,adv_pgd_l2_eps=0.4,149.0,conv3,3.532923698425293,1.5230555380350792,3,226.9352751672268
H1,adv_pgd_l2_eps=0.4,48.0,conv3,2.3057973384857178,0.5024784530202547,3,24.11896574497223
H0,adv_pgd_l2_eps=0.4,0.0,pooled,0.0,0.0,3,0.0
H1,adv_pgd_l2_eps=0.4,0.0,pooled,0.0,0.0,3,0.0
H0,adv_fgsm_l2_eps=0.2,149.0,input,1.1644881963729858,0.49254894576616737,3,73.38979291915894
H1,adv_fgsm_l2_eps=0.2,54.0,input,1.2913888096809387,0.21890164249473149,3,11.8206886947155
H0,adv_fgsm_l2_eps=0.2,149.0,conv1,1.5265649557113647,0.7195515100587935,3,107.21317499876022
H1,adv_fgsm_l2_eps=0.2,46.0,conv1,1.4489045143127441,0.30933072774306586,3,14.22921347618103
H0,adv_fgsm_l2_eps=0.2,149.0,conv2,1.9069963693618774,0.993733529676527,3,148.06629592180252
H1,adv_fgsm_l2_eps=0.2,53.0,conv2,1.8768819570541382,0.33168023262383806,3,17.579052329063416
H0,adv_fgsm_l2_eps=0.2,149.0,conv3,3.532923698425293,1.5230555380350792,3,226.9352751672268
H1,adv_fgsm_l2_eps=0.2,48.0,conv3,2.3057973384857178,0.5024784530202547,3,24.11896574497223
H0,adv_fgsm_l2_eps=0.2,0.0,pooled,0.0,0.0,3,0.0
H1,adv_fgsm_l2_eps=0.2,0.0,pooled,0.0,0.0,3,0.0
H0,adv_fgsm_l2_eps=0.4,149.0,input,1.1644881963729858,0.49254894576616737,3,73.38979291915894
H1,adv_fgsm_l2_eps=0.4,54.0,input,1.2913888096809387,0.21890164249473149,3,11.8206886947155
H0,adv_fgsm_l2_eps=0.4,149.0,conv1,1.5265649557113647,0.7195515100587935,3,107.21317499876022
H1,adv_fgsm_l2_eps=0.4,46.0,conv1,1.4489045143127441,0.30933072774306586,3,14.22921347618103
H0,adv_fgsm_l2_eps=0.4,149.0,conv2,1.9069963693618774,0.993733529676527,3,148.06629592180252
H1,adv_fgsm_l2_eps=0.4,53.0,conv2,1.8768819570541382,0.33168023262383806,3,17.579052329063416
H0,adv_fgsm_l2_eps=0.4,149.0,conv3,3.532923698425293,1.5230555380350792,3,226.9352751672268
H1,adv_fgsm_l2_eps=0.4,48.0,conv3,2.3057973384857178,0.5024784530202547,3,24.11896574497223
H0,adv_fgsm_l2_eps=0.4,0.0,pooled,0.0,0.0,3,0.0
H1,adv_fgsm_l2_eps=0.4,0.0,pooled,0.0,0.0,3,0.0
H0,adv_cw_l2_eps=0.2,149.0,input,1.1644881963729858,0.49254894576616737,3,73.38979291915894
H1,adv_cw_l2_eps=0.2,54.0,input,1.2913888096809387,0.21890164249473149,3,11.8206886947155
H0,adv_cw_l2_eps=0.2,149.0,conv1,1.5265649557113647,0.7195515100587935,3,107.21317499876022
H1,adv_cw_l2_eps=0.2,46.0,conv1,1.4489045143127441,0.30933072774306586,3,14.22921347618103
H0,adv_cw_l2_eps=0.2,149.0,conv2,1.9069963693618774,0.993733529676527,3,148.06629592180252
H1,adv_cw_l2_eps=0.2,53.0,conv2,1.8768819570541382,0.33168023262383806,3,17.579052329063416
H0,adv_cw_l2_eps=0.2,149.0,conv3,3.532923698425293,1.5230555380350792,3,226.9352751672268
H1,adv_cw_l2_eps=0.2,48.0,conv3,2.3057973384857178,0.5024784530202547,3,24.11896574497223
H0,adv_cw_l2_eps=0.2,0.0,pooled,0.0,0.0,3,0.0
H1,adv_cw_l2_eps=0.2,0.0,pooled,0.0,0.0,3,0.0
H0,adv_cw_l2_eps=0.4,149.0,input,1.1644881963729858,0.49254894576616737,3,73.38979291915894
H1,adv_cw_l2_eps=0.4,54.0,input,1.2913888096809387,0.21890164249473149,3,11.8206886947155
H0,adv_cw_l2_eps=0.4,149.0,conv1,1.5265649557113647,0.7195515100587935,3,107.21317499876022
H1,adv_cw_l2_eps=0.4,46.0,conv1,1.4489045143127441,0.30933072774306586,3,14.22921347618103
H0,adv_cw_l2_eps=0.4,149.0,conv2,1.9069963693618774,0.993733529676527,3,148.06629592180252
H1,adv_cw_l2_eps=0.4,53.0,conv2,1.8768819570541382,0.33168023262383806,3,17.579052329063416
H0,adv_cw_l2_eps=0.4,149.0,conv3,3.532923698425293,1.5230555380350792,3,226.9352751672268
H1,adv_cw_l2_eps=0.4,48.0,conv3,2.3057973384857178,0.5024784530202547,3,24.11896574497223
H0,adv_cw_l2_eps=0.4,0.0,pooled,0.0,0.0,3,0.0
H1,adv_cw_l2_eps=0.4,0.0,pooled,0.0,0.0,3,0.0
H0,adv_pgd_l2_eps=0.2,149.0,input,0.9981374740600586,0.4769605959221821,4,71.06712879240513
H1,adv_pgd_l2_eps=0.2,51.0,input,1.1565307974815369,0.22278162661720724,4,11.36186295747757
H0,adv_pgd_l2_eps=0.2,149.0,conv1,1.522496223449707,0.7804961806575724,4,116.29393091797829
H1,adv_pgd_l2_eps=0.2,54.0,conv1,1.185841679573059,0.27974690938437424,4,15.10633310675621
H0,adv_pgd_l2_eps=0.2,149.0,conv2,1.9560717344284058,1.0101336133760095,4,150.5099083930254
H1,adv_pgd_l2_eps=0.2,42.0,conv2,1.8583948612213135,0.43816312721797396,4,18.402851343154907
H0,adv_pgd_l2_eps=0.2,149.0,conv3,3.8479995727539062,1.524756740603671,4,227.18875434994698
H1,adv_pgd_l2_eps=0.2,45.0,conv3,3.5931389331817627,0.5920620388454861,4,26.642791748046875
H0,adv_pgd_l2_eps=0.2,0.0,pooled,0.0,0.0,4,0.0
H1,adv_pgd_l2_eps=0.2,0.0,pooled,0.0,0.0,4,0.0
H0,adv_pgd_l2_eps=0.4,149.0,input,0.9981374740600586,0.4769605959221821,4,71.06712879240513
H1,adv_pgd_l2_eps=0.4,51.0,input,1.1565307974815369,0.22278162661720724,4,11.36186295747757
H0,adv_pgd_l2_eps=0.4,149.0,conv1,1.522496223449707,0.7804961806575724,4,116.29393091797829
H1,adv_pgd_l2_eps=0.4,54.0,conv1,1.185841679573059,0.27974690938437424,4,15.10633310675621
H0,adv_pgd_l2_eps=0.4,149.0,conv2,1.9560717344284058,1.0101336133760095,4,150.5099083930254
H1,adv_pgd_l2_eps=0.4,42.0,conv2,1.8583948612213135,0.43816312721797396,4,18.402851343154907
H0,adv_pgd_l2_eps=0.4,149.0,conv3,3.8479995727539062,1.524756740603671,4,227.18875434994698
H1,adv_pgd_l2_eps=0.4,45.0,conv3,3.5931389331817627,0.5920620388454861,4,26.642791748046875
H0,adv_pgd_l2_eps=0.4,0.0,pooled,0.0,0.0,4,0.0
H1,adv_pgd_l2_eps=0.4,0.0,pooled,0.0,0.0,4,0.0
H0,adv_fgsm_l2_eps=0.2,149.0,input,0.9981374740600586,0.4769605959221821,4,71.06712879240513
H1,adv_fgsm_l2_eps=0.2,51.0,input,1.1565307974815369,0.22278162661720724,4,11.36186295747757
