H,condition,distance,layer,metric,sample_id
1,permutation_seed=2,8.803894164913771,fc1,wasserstein,51
0,permutation_seed=2,37.601923460194975,fc2,wasserstein,51
1,permutation_seed=2,15.86843061048139,fc2,wasserstein,51
0,permutation_seed=2,28.977710853519927,fc3,wasserstein,51
1,permutation_seed=2,11.530771822963525,fc3,wasserstein,51
0,permutation_seed=2,0.0,pooled,wasserstein,51
1,permutation_seed=2,0.0,pooled,wasserstein,51
0,permutation_seed=3,10.06510131438821,fc1,wasserstein,51
1,permutation_seed=3,8.389451460248289,fc1,wasserstein,51
0,permutation_seed=3,24.95564943583192,fc2,wasserstein,51
1,permutation_seed=3,11.048358745162012,fc2,wasserstein,51
0,permutation_seed=3,16.243543277030557,fc3,wasserstein,51
1,permutation_seed=3,12.063723008337789,fc3,wasserstein,51
0,permutation_seed=3,0.0,pooled,wasserstein,51
1,permutation_seed=3,0.0,pooled,wasserstein,51
0,permutation_seed=4,12.83930503576994,fc1,wasserstein,51
1,permutation_seed=4,9.403183787132008,fc1,wasserstein,51
0,permutation_seed=4,37.002470454090044,fc2,wasserstein,51
1,permutation_seed=4,14.538912292543738,fc2,wasserstein,51
0,permutation_seed=4,28.250122217272768,fc3,wasserstein,51
1,permutation_seed=4,14.259201246728242,fc3,wasserstein,51
0,permutation_seed=4,0.0,pooled,wasserstein,51
1,permutation_seed=4,0.0,pooled,wasserstein,51
0,permutation_seed=5,24.80292419956366,fc1,wasserstein,51
1,permutation_seed=5,14.745496889489845,fc1,wasserstein,51
0,permutation_seed=5,8.929528042674065,fc2,wasserstein,51
1,permutation_seed=5,13.42888379866509,fc2,wasserstein,51
0,permutation_seed=5,25.471428643297887,fc3,wasserstein,51
1,permutation_seed=5,12.151014122972345,fc3,wasserstein,51
0,permutation_seed=5,0.0,pooled,wasserstein,51
1,permutation_seed=5,0.0,pooled,wasserstein,51
0,permutation_seed=6,11.48969566822052,fc1,wasserstein,51
1,permutation_seed=6,10.341594269597069,fc1,wasserstein,51
0,permutation_seed=6,16.446284234403947,fc2,wasserstein,51
1,permutation_seed=6,13.051787458125364,fc2,wasserstein,51
0,permutation_seed=6,15.884881909936666,fc3,wasserstein,51
1,permutation_seed=6,10.856504976326333,fc3,wasserstein,51
0,permutation_seed=6,0.0,pooled,wasserstein,51
1,permutation_seed=6,0.0,pooled,wasserstein,51
0,permutation_seed=7,8.26916752755642,fc1,wasserstein,51
1,permutation_seed=7,9.85158359222013,fc1,wasserstein,51
0,permutation_seed=7,15.91787525266409,fc2,wasserstein,51
1,permutation_seed=7,11.488384096037446,fc2,wasserstein,51
0,permutation_seed=7,25.407590813934803,fc3,wasserstein,51
1,permutation_seed=7,10.337042704415786,fc3,wasserstein,51
0,permutation_seed=7,0.0,pooled,wasserstein,51
1,permutation_seed=7,0.0,pooled,wasserstein,51
0,permutation_seed=8,6.594107734435904,fc1,wasserstein,51
1,permutation_seed=8,10.43493093649984,fc1,wasserstein,51
0,permutation_seed=8,16.27109530568123,fc2,wasserstein,51
1,permutation_seed=8,10.744254605339172,fc2,wasserstein,51
0,permutation_seed=8,19.548068403856846,fc3,wasserstein,51
1,permutation_seed=8,11.350412349586136,fc3,wasserstein,51
0,permutation_seed=8,0.0,pooled,wasserstein,51
1,permutation_seed=8,0.0,pooled,wasserstein,51
0,permutation_seed=9,15.681166302746426,fc1,wasserstein,51
1,permutation_seed=9,10.553554822771815,fc1,wasserstein,51
0,permutation_seed=9,19.23389224590538,fc2,wasserstein,51
1,permutation_seed=9,11.620199824319595,fc2,wasserstein,51
0,permutation_seed=9,11.986546207219362,fc3,wasserstein,51
1,permutation_seed=9,15.215503253660605,fc3,wasserstein,51
0,permutation_seed=9,0.0,pooled,wasserstein,51
1,permutation_seed=9,0.0,pooled,wasserstein,51
0,permutation_seed=10,8.481225063764276,fc1,wasserstein,51
1,permutation_seed=10,7.700717096073086,fc1,wasserstein,51
0,permutation_seed=10,11.241086242305029,fc2,wasserstein,51
1,permutation_seed=10,11.361618684322194,fc2,wasserstein,51
0,permutation_seed=10,20.361956618726254,fc3,wasserstein,51
1,permutation_seed=10,12.29161364503159,fc3,wasserstein,51
0,permutation_seed=10,0.0,pooled,wasserstein,51
1,permutation_seed=10,0.0,pooled,wasserstein,51
0,permutation_seed=11,10.229935266077518,fc1,wasserstein,51
1,permutation_seed=11,9.16822103819917,fc1,wasserstein,51
0,permutation_seed=11,27.096116596994797,fc2,wasserstein,51
1,permutation_seed=11,14.10657397284777,fc2,wasserstein,51
0,permutation_seed=11,25.170513449854163,fc3,wasserstein,51
1,permutation_seed=11,10.678328884550167,fc3,wasserstein,51
0,permutation_seed=11,0.0,pooled,wasserstein,51
1,permutation_seed=11,0.0,pooled,wasserstein,51
0,permutation_seed=12,11.563567772047804,fc1,wasserstein,51
1,permutation_seed=12,9.67094051753406,fc1,wasserstein,51
0,permutation_seed=12,15.43752582562045,fc2,wasserstein,51
1,permutation_seed=12,13.606401472358383,fc2,wasserstein,51
0,permutation_seed=12,34.56246043084607,fc3,wasserstein,51
1,permutation_seed=12,11.330403625637295,fc3,wasserstein,51
0,permutation_seed=12,0.0,pooled,wasserstein,51
1,permutation_seed=12,0.0,pooled,wasserstein,51
0,permutation_seed=13,12.29568411796945,fc1,wasserstein,51
1,permutation_seed=13,10.339403048418381,fc1,wasserstein,51
0,permutation_seed=13,14.675118435976039,fc2,wasserstein,51
1,permutation_seed=13,12.542838302099975,fc2,wasserstein,51
0,permutation_seed=13,35.148305511880814,fc3,wasserstein,51
1,permutation_seed=13,10.595635394550929,fc3,wasserstein,51
0,permutation_seed=13,0.0,pooled,wasserstein,51
1,permutation_seed=13,0.0,pooled,wasserstein,51
0,permutation_seed=14,16.722291101621952,fc1,wasserstein,51
1,permutation_seed=14,10.42146018558885,fc1,wasserstein,51
0,permutation_seed=14,19.566570684313774,fc2,wasserstein,51
1,permutation_seed=14,17.668483727219957,fc2,wasserstein,51
0,permutation_seed=14,16.12947930599314,fc3,wasserstein,51
1,permutation_seed=14,9.381253921896244,fc3,wasserstein,51
0,permutation_seed=14,0.0,pooled,wasserstein,51
1,permutation_seed=14,0.0,pooled,wasserstein,51
0,permutation_seed=15,7.9515431597828865,fc1,wasserstein,51
1,permutation_seed=15,9.90482785523988,fc1,wasserstein,51
0,permutation_seed=15,16.723486214876175,fc2,wasserstein,51
1,permutation_seed=15,14.6785188933584,fc2,wasserstein,51
0,permutation_seed=15,34.29627884522402,fc3,wasserstein,51
1,permutation_seed=15,11.499518726739147,fc3,wasserstein,51
0,permutation_seed=15,0.0,pooled,wasserstein,51
1,permutation_seed=15,0.0,pooled,wasserstein,51
0,permutation_seed=16,16.847735688090324,fc1,wasserstein,51
1,permutation_seed=16,8.62978577766487,fc1,wasserstein,51
0,permutation_seed=16,16.519176967442036,fc2,wasserstein,51
1,permutation_seed=16,10.911663015985102,fc2,wasserstein,51
0,permutation_seed=16,31.695748519152403,fc3,wasserstein,51
1,permutation_seed=16,12.678841115664742,fc3,wasserstein,51
0,permutation_seed=16,0.0,pooled,wasserstein,51
1,permutation_seed=16,0.0,pooled,wasserstein,51
0,permutation_seed=17,13.241646692156792,fc1,wasserstein,51
1,permutation_seed=17,9.722736779012893,fc1,wasserstein,51
0,permutation_seed=17,15.475493718411384,fc2,wasserstein,51
1,permutation_seed=17,11.356275227312375,fc2,wasserstein,51
0,permutation_seed=17,26.15864983946085,fc3,wasserstein,51
1,permutation_seed=17,11.36955600544429,fc3,wasserstein,51
0,permutation_seed=17,0.0,pooled,wasserstein,51
1,permutation_seed=17,0.0,pooled,wasserstein,51
0,permutation_seed=18,7.777817443013191,fc1,wasserstein,51
1,permutation_seed=18,9.531799171368721,fc1,wasserstein,51
0,permutation_seed=18,10.81080337613821,fc2,wasserstein,51
1,permutation_seed=18,10.93612651410446,fc2,wasserstein,51
0,permutation_seed=18,50.8909485129497,fc3,wasserstein,51
1,permutation_seed=18,11.471207409871967,fc3,wasserstein,51
0,permutation_seed=18,0.0,pooled,wasserstein,51
1,permutation_seed=18,0.0,pooled,wasserstein,51
0,permutation_seed=19,10.222831775877985,fc1,wasserstein,51
1,permutation_seed=19,7.978377408597153,fc1,wasserstein,51
0,permutation_seed=19,10.74588592350483,fc2,wasserstein,51
1,permutation_seed=19,11.834845173515461,fc2,wasserstein,51
0,permutation_seed=19,32.06881022080779,fc3,wasserstein,51
1,permutation_seed=19,10.574886920404172,fc3,wasserstein,51
0,permutation_seed=19,0.0,pooled,wasserstein,51
1,permutation_seed=19,0.0,pooled,wasserstein,51
0,permutation_seed=20,17.064484422479012,fc1,wasserstein,51
1,permutation_seed=20,9.853494412186867,fc1,wasserstein,51
0,permutation_seed=20,13.325280312111666,fc2,wasserstein,51
1,permutation_seed=20,11.119520732910258,fc2,wasserstein,51
0,permutation_seed=20,30.870708480477333,fc3,wasserstein,51
1,permutation_seed=20,10.73044143910135,fc3,wasserstein,51
0,permutation_seed=20,0.0,pooled,wasserstein,51
1,permutation_seed=20,0.0,pooled,wasserstein,51
0,permutation_seed=21,13.799123862346303,fc1,wasserstein,51
1,permutation_seed=21,7.422722341830798,fc1,wasserstein,51
0,permutation_seed=21,10.706544551097359,fc2,wasserstein,51
1,permutation_seed=21,9.96905629165276,fc2,wasserstein,51
0,permutation_seed=21,41.65133149176836,fc3,wasserstein,51
1,permutation_seed=21,11.668655131619689,fc3,wasserstein,51
0,permutation_seed=21,0.0,pooled,wasserstein,51
1,permutation_seed=21,0.0,pooled,wasserstein,51
0,permutation_seed=22,11.075209505856037,fc1,wasserstein,51
1,permutation_seed=22,10.714804918160654,fc1,wasserstein,51
0,permutation_seed=22,14.108913345313766,fc2,wasserstein,51
1,permutation_seed=22,10.289334172039585,fc2,wasserstein,51
0,permutation_seed=22,22.635646173806954,fc3,wasserstein,51
1,permutation_seed=22,10.20622274318169,fc3,wasserstein,51
0,permutation_seed=22,0.0,pooled,wasserstein,51
1,permutation_seed=22,0.0,pooled,wasserstein,51
0,permutation_seed=23,11.655158510449985,fc1,wasserstein,51
1,permutation_seed=23,10.86600540105756,fc1,wasserstein,51
0,permutation_seed=23,10.563145011663437,fc2,wasserstein,51
1,permutation_seed=23,14.137608763871421,fc2,wasserstein,51
0,permutation_seed=23,23.328468628956724,fc3,wasserstein,51
1,permutation_seed=23,10.304442396153554,fc3,wasserstein,51
0,permutation_seed=23,0.0,pooled,wasserstein,51
1,permutation_seed=23,0.0,pooled,wasserstein,51
0,permutation_seed=24,11.060435932129622,fc1,wasserstein,51
1,permutation_seed=24,8.201466089496725,fc1,wasserstein,51
0,permutation_seed=24,10.41415674671983,fc2,wasserstein,51
1,permutation_seed=24,13.562424422915335,fc2,wasserstein,51
0,permutation_seed=24,38.6598682411734,fc3,wasserstein,51
1,permutation_seed=24,9.824181387133745,fc3,wasserstein,51
0,permutation_seed=24,0.0,pooled,wasserstein,51
1,permutation_seed=24,0.0,pooled,wasserstein,51
0,permutation_seed=25,16.273113467216575,fc1,wasserstein,51
1,permutation_seed=25,11.413367660282274,fc1,wasserstein,51
0,permutation_seed=25,16.643726699798442,fc2,wasserstein,51
1,permutation_seed=25,13.317542419054778,fc2,wasserstein,51
0,permutation_seed=25,39.84308771100196,fc3,wasserstein,51
1,permutation_seed=25,10.662094131044272,fc3,wasserstein,51
0,permutation_seed=25,0.0,pooled,wasserstein,51
1,permutation_seed=25,0.0,pooled,wasserstein,51
0,permutation_seed=26,12.085971176624298,fc1,wasserstein,51
1,permutation_seed=26,11.982414842750998,fc1,wasserstein,51
0,permutation_seed=26,27.114664749105383,fc2,wasserstein,51
1,permutation_seed=26,14.985511037523708,fc2,wasserstein,51
0,permutation_seed=26,15.303446430712938,fc3,wasserstein,51
1,permutation_seed=26,12.174629318937574,fc3,wasserstein,51
0,permutation_seed=26,0.0,pooled,wasserstein,51
1,permutation_seed=26,0.0,pooled,wasserstein,51
0,permutation_seed=27,8.013145431269958,fc1,wasserstein,51
1,permutation_seed=27,9.46937890603051,fc1,wasserstein,51
0,permutation_seed=27,18.043702848255634,fc2,wasserstein,51
1,permutation_seed=27,11.358932702983719,fc2,wasserstein,51
0,permutation_seed=27,18.695518147596324,fc3,wasserstein,51
1,permutation_seed=27,9.764371880977466,fc3,wasserstein,51
0,permutation_seed=27,0.0,pooled,wasserstein,51
1,permutation_seed=27,0.0,pooled,wasserstein,51
0,permutation_seed=28,7.664488819973476,fc1,wasserstein,51
1,permutation_seed=28,12.34496318450137,fc1,wasserstein,51
0,permutation_seed=28,26.258153321028427,fc2,wasserstein,51
1,permutation_seed=28,13.071794365634968,fc2,wasserstein,51
0,permutation_seed=28,22.937436942011118,fc3,wasserstein,51
1,permutation_seed=28,11.38631574224222,fc3,wasserstein,51
0,permutation_seed=28,0.0,pooled,wasserstein,51
1,permutation_seed=28,0.0,pooled,wasserstein,51
0,permutation_seed=29,12.804157085716724,fc1,wasserstein,51
1,permutation_seed=29,11.704887351517423,fc1,wasserstein,51
0,permutation_seed=29,15.017938323318958,fc2,wasserstein,51
1,permutation_seed=29,12.737041230837345,fc2,wasserstein,51
0,permutation_seed=29,28.911715039805344,fc3,wasserstein,51
1,permutation_seed=29,11.709334901393266,fc3,wasserstein,51
0,permutation_seed=29,0.0,pooled,wasserstein,51
1,permutation_seed=29,0.0,pooled,wasserstein,51
0,adv_pgd_l2_eps=0.2,3.1944363862276077,input,wasserstein,52
1,adv_pgd_l2_eps=0.2,3.1754900350777824,input,wasserstein,52
0,adv_pgd_l2_eps=0.2,11.670359045267105,fc1,wasserstein,52
1,adv_pgd_l2_eps=0.2,10.250293101016691,fc1,wasserstein,52
0,adv_pgd_l2_eps=0.2,14.472862541675568,fc2,wasserstein,52
1,adv_pgd_l2_eps=0.2,14.05766468417678,fc2,wasserstein,52
0,adv_pgd_l2_eps=0.2,30.783252120018005,fc3,wasserstein,52
1,adv_pgd_l2_eps=0.2,14.095288868111409,fc3,wasserstein,52
0,adv_pgd_l2_eps=0.2,0.0,pooled,wasserstein,52
1,adv_pgd_l2_eps=0.2,0.0,pooled,wasserstein,52
0,adv_pgd_l2_eps=0.4,1.291020192205906,input,wasserstein,52
1,adv_pgd_l2_eps=0.4,3.83293872648708,input,wasserstein,52
0,adv_pgd_l2_eps=0.4,11.65112590789795,fc1,wasserstein,52
1,adv_pgd_l2_eps=0.4,13.058300110525638,fc1,wasserstein,52
0,adv_pgd_l2_eps=0.4,9.896495342254639,fc2,wasserstein,52
1,adv_pgd_l2_eps=0.4,15.177066400196377,fc2,wasserstein,52
0,adv_pgd_l2_eps=0.4,17.78752315044403,fc3,wasserstein,52
1,adv_pgd_l2_eps=0.4,12.242831849577106,fc3,wasserstein,52
0,adv_pgd_l2_eps=0.4,0.0,pooled,wasserstein,52
1,adv_pgd_l2_eps=0.4,0.0,pooled,wasserstein,52
0,adv_fgsm_l2_eps=0.2,3.5146633684635162,input,wasserstein,52
1,adv_fgsm_l2_eps=0.2,3.9855282534703087,input,wasserstein,52
0,adv_fgsm_l2_eps=0.2,9.203613102436066,fc1,wasserstein,52
1,adv_fgsm_l2_eps=0.2,9.448108323956134,fc1,wasserstein,52
0,adv_fgsm_l2_eps=0.2,19.20370575785637,fc2,wasserstein,52
1,adv_fgsm_l2_eps=0.2,15.25741325053109,fc2,wasserstein,52
0,adv_fgsm_l2_eps=0.2,12.170604020357132,fc3,wasserstein,52
1,adv_fgsm_l2_eps=0.2,11.797399666423281,fc3,wasserstein,52
0,adv_fgsm_l2_eps=0.2,0.0,pooled,wasserstein,52
1,adv_fgsm_l2_eps=0.2,0.0,pooled,wasserstein,52
0,adv_fgsm_l2_eps=0.4,1.6197964325547218,input,wasserstein,52
1,adv_fgsm_l2_eps=0.4,3.4385487953039533,input,wasserstein,52
0,adv_fgsm_l2_eps=0.4,7.954130709171295,fc1,wasserstein,52
1,adv_fgsm_l2_eps=0.4,10.232611273252074,fc1,wasserstein,52
0,adv_fgsm_l2_eps=0.4,17.50595912337303,fc2,wasserstein,52
1,adv_fgsm_l2_eps=0.4,13.810868405804454,fc2,wasserstein,52
0,adv_fgsm_l2_eps=0.4,6.77759113907814,fc3,wasserstein,52
1,adv_fgsm_l2_eps=0.4,16.61449579414208,fc3,wasserstein,52
0,adv_fgsm_l2_eps=0.4,0.0,pooled,wasserstein,52
1,adv_fgsm_l2_eps=0.4,0.0,pooled,wasserstein,52
0,adv_cw_l2_eps=0.2,2.398343749344349,input,wasserstein,52
1,adv_cw_l2_eps=0.2,2.9433023209851745,input,wasserstein,52
0,adv_cw_l2_eps=0.2,9.07343703508377,fc1,wasserstein,52
1,adv_cw_l2_eps=0.2,9.660367114147057,fc1,wasserstein,52
0,adv_cw_l2_eps=0.2,13.439696252346039,fc2,wasserstein,52
1,adv_cw_l2_eps=0.2,13.741744462888379,fc2,wasserstein,52
0,adv_cw_l2_eps=0.2,17.80589491324301,fc3,wasserstein,52
1,adv_cw_l2_eps=0.2,11.231870397992726,fc3,wasserstein,52
0,adv_cw_l2_eps=0.2,0.0,pooled,wasserstein,52
1,adv_cw_l2_eps=0.2,0.0,pooled,wasserstein,52
0,adv_cw_l2_eps=0.4,2.305906720459461,input,wasserstein,52
1,adv_cw_l2_eps=0.4,3.031320432407719,input,wasserstein,52
0,adv_cw_l2_eps=0.4,8.30837082862854,fc1,wasserstein,52
1,adv_cw_l2_eps=0.4,11.471890025483676,fc1,wasserstein,52
0,adv_cw_l2_eps=0.4,18.88876834511757,fc2,wasserstein,52
1,adv_cw_l2_eps=0.4,13.01214554623867,fc2,wasserstein,52
0,adv_cw_l2_eps=0.4,15.546143025159836,fc3,wasserstein,52
1,adv_cw_l2_eps=0.4,14.730084645469255,fc3,wasserstein,52
0,adv_cw_l2_eps=0.4,0.0,pooled,wasserstein,52
1,adv_cw_l2_eps=0.4,0.0,pooled,wasserstein,52
0,noise_floor,1.9719013199210167,input,wasserstein,52
1,noise_floor,2.8795612358437963,input,wasserstein,52
0,noise_floor,13.036181837320328,fc1,wasserstein,52
1,noise_floor,9.858908237900549,fc1,wasserstein,52
0,noise_floor,17.49817255139351,fc2,wasserstein,52
1,noise_floor,15.565510848246175,fc2,wasserstein,52
0,noise_floor,13.908517956733704,fc3,wasserstein,52
1,noise_floor,14.5639902467686,fc3,wasserstein,52
0,noise_floor,0.0,pooled,wasserstein,52
1,noise_floor,0.0,pooled,wasserstein,52
0,permutation_seed=0,6.166857659816742,fc1,wasserstein,52
1,permutation_seed=0,10.741914378014943,fc1,wasserstein,52
0,permutation_seed=0,17.67576313018799,fc2,wasserstein,52
1,permutation_seed=0,15.618051106004081,fc2,wasserstein,52
0,permutation_seed=0,19.597255244851112,fc3,wasserstein,52
1,permutation_seed=0,15.989522152750913,fc3,wasserstein,52
0,permutation_seed=0,0.0,pooled,wasserstein,52
1,permutation_seed=0,0.0,pooled,wasserstein,52
0,permutation_seed=1,11.63657596707344,fc1,wasserstein,52
1,permutation_seed=1,9.194067372592947,fc1,wasserstein,52
0,permutation_seed=1,12.558098912239075,fc2,wasserstein,52
1,permutation_seed=1,16.11201876021429,fc2,wasserstein,52
0,permutation_seed=1,11.19238892197609,fc3,wasserstein,52
1,permutation_seed=1,16.40526497965651,fc3,wasserstein,52
0,permutation_seed=1,0.0,pooled,wasserstein,52
1,permutation_seed=1,0.0,pooled,wasserstein,52
0,permutation_seed=2,12.274987041950226,fc1,wasserstein,52
1,permutation_seed=2,12.376410979006899,fc1,wasserstein,52
0,permutation_seed=2,16.202031195163727,fc2,wasserstein,52
1,permutation_seed=2,12.896090988254956,fc2,wasserstein,52
0,permutation_seed=2,14.383652195334435,fc3,wasserstein,52
1,permutation_seed=2,15.53228462736751,fc3,wasserstein,52
0,permutation_seed=2,0.0,pooled,wasserstein,52
1,permutation_seed=2,0.0,pooled,wasserstein,52
0,permutation_seed=3,6.229429066181183,fc1,wasserstein,52
1,permutation_seed=3,11.260203998879815,fc1,wasserstein,52
0,permutation_seed=3,15.131860107183456,fc2,wasserstein,52
1,permutation_seed=3,14.840782808568687,fc2,wasserstein,52
0,permutation_seed=3,6.979915916919708,fc3,wasserstein,52
1,permutation_seed=3,13.604131495588275,fc3,wasserstein,52
0,permutation_seed=3,0.0,pooled,wasserstein,52
1,permutation_seed=3,0.0,pooled,wasserstein,52
0,permutation_seed=4,9.907997712492943,fc1,wasserstein,52
1,permutation_seed=4,10.55632356884157,fc1,wasserstein,52
0,permutation_seed=4,14.284503728151321,fc2,wasserstein,52
1,permutation_seed=4,18.98147869943627,fc2,wasserstein,52
0,permutation_seed=4,25.531400606751472,fc3,wasserstein,52
1,permutation_seed=4,11.926587499347624,fc3,wasserstein,52
0,permutation_seed=4,0.0,pooled,wasserstein,52
1,permutation_seed=4,0.0,pooled,wasserstein,52
0,permutation_seed=5,12.288452059030533,fc1,wasserstein,52
1,permutation_seed=5,10.177862862403527,fc1,wasserstein,52
0,permutation_seed=5,19.99179556965828,fc2,wasserstein,52
1,permutation_seed=5,14.369795149850317,fc2,wasserstein,52
0,permutation_seed=5,24.21536687016487,fc3,wasserstein,52
1,permutation_seed=5,11.623497835539718,fc3,wasserstein,52
0,permutation_seed=5,0.0,pooled,wasserstein,52
1,permutation_seed=5,0.0,pooled,wasserstein,52
0,permutation_seed=6,13.016520947217941,fc1,wasserstein,52
1,permutation_seed=6,10.399779282082616,fc1,wasserstein,52
0,permutation_seed=6,15.488556623458862,fc2,wasserstein,52
1,permutation_seed=6,12.280901238943573,fc2,wasserstein,52
0,permutation_seed=6,11.642461895942688,fc3,wasserstein,52
1,permutation_seed=6,14.59826084176882,fc3,wasserstein,52
0,permutation_seed=6,0.0,pooled,wasserstein,52
1,permutation_seed=6,0.0,pooled,wasserstein,52
0,permutation_seed=7,9.923244386911392,fc1,wasserstein,52
1,permutation_seed=7,11.937744649832203,fc1,wasserstein,52
0,permutation_seed=7,15.503703117370605,fc2,wasserstein,52
1,permutation_seed=7,15.061573198276557,fc2,wasserstein,52
0,permutation_seed=7,16.541837349534035,fc3,wasserstein,52
1,permutation_seed=7,12.46752961130818,fc3,wasserstein,52
0,permutation_seed=7,0.0,pooled,wasserstein,52
1,permutation_seed=7,0.0,pooled,wasserstein,52
0,permutation_seed=8,6.684291124343872,fc1,wasserstein,52
1,permutation_seed=8,10.337163744394662,fc1,wasserstein,52
0,permutation_seed=8,11.162801384925842,fc2,wasserstein,52
1,permutation_seed=8,14.908586998706369,fc2,wasserstein,52
0,permutation_seed=8,20.53080639243126,fc3,wasserstein,52
1,permutation_seed=8,12.702459962398668,fc3,wasserstein,52
0,permutation_seed=8,0.0,pooled,wasserstein,52
1,permutation_seed=8,0.0,pooled,wasserstein,52
0,permutation_seed=9,6.447032243013382,fc1,wasserstein,52
1,permutation_seed=9,14.097579613611698,fc1,wasserstein,52
0,permutation_seed=9,16.63442227244377,fc2,wasserstein,52
1,permutation_seed=9,14.833367030112376,fc2,wasserstein,52
0,permutation_seed=9,20.039688285058638,fc3,wasserstein,52
1,permutation_seed=9,17.127291811036088,fc3,wasserstein,52
0,permutation_seed=9,0.0,pooled,wasserstein,52
1,permutation_seed=9,0.0,pooled,wasserstein,52
0,permutation_seed=10,8.11250938475132,fc1,wasserstein,52
1,permutation_seed=10,11.062163966437836,fc1,wasserstein,52
0,permutation_seed=10,14.683501839637756,fc2,wasserstein,52
1,permutation_seed=10,13.679767690351646,fc2,wasserstein,52
0,permutation_seed=10,28.528373658657074,fc3,wasserstein,52
1,permutation_seed=10,12.850930071220427,fc3,wasserstein,52
0,permutation_seed=10,0.0,pooled,wasserstein,52
1,permutation_seed=10,0.0,pooled,wasserstein,52
0,permutation_seed=11,5.566791623830795,fc1,wasserstein,52
1,permutation_seed=11,9.232889159715038,fc1,wasserstein,52
0,permutation_seed=11,29.832676470279694,fc2,wasserstein,52
1,permutation_seed=11,18.459071749012715,fc2,wasserstein,52
0,permutation_seed=11,18.67048007249832,fc3,wasserstein,52
1,permutation_seed=11,13.89711966711157,fc3,wasserstein,52
0,permutation_seed=11,0.0,pooled,wasserstein,52
1,permutation_seed=11,0.0,pooled,wasserstein,52
0,permutation_seed=12,9.09699384868145,fc1,wasserstein,52
1,permutation_seed=12,10.306384901908626,fc1,wasserstein,52
0,permutation_seed=12,19.083568394184113,fc2,wasserstein,52
1,permutation_seed=12,14.139971411086663,fc2,wasserstein,52
0,permutation_seed=12,12.663000538945198,fc3,wasserstein,52
1,permutation_seed=12,11.098949427107948,fc3,wasserstein,52
0,permutation_seed=12,0.0,pooled,wasserstein,52
1,permutation_seed=12,0.0,pooled,wasserstein,52
0,permutation_seed=13,7.7186152040958405,fc1,wasserstein,52
1,permutation_seed=13,10.052059497413419,fc1,wasserstein,52
0,permutation_seed=13,15.378076493740082,fc2,wasserstein,52
1,permutation_seed=13,14.909366252478055,fc2,wasserstein,52
0,permutation_seed=13,13.40932944754439,fc3,wasserstein,52
1,permutation_seed=13,10.391116814350845,fc3,wasserstein,52
0,permutation_seed=13,0.0,pooled,wasserstein,52
1,permutation_seed=13,0.0,pooled,wasserstein,52
0,permutation_seed=14,7.0343218594789505,fc1,wasserstein,52
1,permutation_seed=14,8.538330717423275,fc1,wasserstein,52
0,permutation_seed=14,22.95827317237854,fc2,wasserstein,52
1,permutation_seed=14,16.029746360312537,fc2,wasserstein,52
0,permutation_seed=14,14.029362776017255,fc3,wasserstein,52
1,permutation_seed=14,14.706444214344161,fc3,wasserstein,52
0,permutation_seed=14,0.0,pooled,wasserstein,52
1,permutation_seed=14,0.0,pooled,wasserstein,52
0,permutation_seed=15,8.978552877902985,fc1,wasserstein,52
1,permutation_seed=15,10.874637509876429,fc1,wasserstein,52
0,permutation_seed=15,17.04272970557213,fc2,wasserstein,52
1,permutation_seed=15,14.812457282862695,fc2,wasserstein,52
0,permutation_seed=15,15.427626096709334,fc3,wasserstein,52
1,permutation_seed=15,14.813978736072551,fc3,wasserstein,52
0,permutation_seed=15,0.0,pooled,wasserstein,52
1,permutation_seed=15,0.0,pooled,wasserstein,52
0,permutation_seed=16,12.530637445354857,fc1,wasserstein,52
1,permutation_seed=16,13.989681790591538,fc1,wasserstein,52
0,permutation_seed=16,25.30912184715271,fc2,wasserstein,52
1,permutation_seed=16,16.329476242272875,fc2,wasserstein,52
0,permutation_seed=16,21.502682613487888,fc3,wasserstein,52
1,permutation_seed=16,13.419519094359083,fc3,wasserstein,52
0,permutation_seed=16,0.0,pooled,wasserstein,52
1,permutation_seed=16,0.0,pooled,wasserstein,52
0,permutation_seed=17,13.621752217411995,fc1,wasserstein,52
1,permutation_seed=17,11.274406287664217,fc1,wasserstein,52
0,permutation_seed=17,13.182765424251556,fc2,wasserstein,52
1,permutation_seed=17,15.483723022482785,fc2,wasserstein,52
0,permutation_seed=17,12.17621859908104,fc3,wasserstein,52
1,permutation_seed=17,15.877844925932903,fc3,wasserstein,52
0,permutation_seed=17,0.0,pooled,wasserstein,52
1,permutation_seed=17,0.0,pooled,wasserstein,52
0,permutation_seed=18,14.908060193061829,fc1,wasserstein,52
1,permutation_seed=18,15.965884576935737,fc1,wasserstein,52
0,permutation_seed=18,20.48769462108612,fc2,wasserstein,52
1,permutation_seed=18,14.831206644164332,fc2,wasserstein,52
0,permutation_seed=18,12.7190842628479,fc3,wasserstein,52
1,permutation_seed=18,13.179763815199196,fc3,wasserstein,52
0,permutation_seed=18,0.0,pooled,wasserstein,52
1,permutation_seed=18,0.0,pooled,wasserstein,52
0,permutation_seed=19,10.62394767999649,fc1,wasserstein,52
1,permutation_seed=19,9.222961162818422,fc1,wasserstein,52
0,permutation_seed=19,14.942476093769073,fc2,wasserstein,52
1,permutation_seed=19,14.35239040815486,fc2,wasserstein,52
0,permutation_seed=19,17.54685223341549,fc3,wasserstein,52
