out_root,dataset,group,regime,epsilon,seed,ood_method,trial_id,adv_roc_auc,adv_pr_auc,adv_fpr95,ood_roc_auc,ood_pr_auc,ood_fpr95,adv_total,adv_success,ood_total,ood_success,run_dir
out_1,synthetic_shapes,baseline/base_e_0.2,baseline,0.2,30,,trial_000010,0.988025,0.990013,0.075000,,,,200,200,,,/Users/svenhockers/Desktop/project/topology-and-robustness-in-DNNs/out_1/synthetic_shapes/baseline/base_e_0.2/runs/trials/trial_000010
out_1,synthetic_shapes,baseline/base_e_0.2,baseline,0.2,30,,trial_000011,0.988000,0.989974,0.080000,,,,200,200,,,/Users/svenhockers/Desktop/project/topology-and-robustness-in-DNNs/out_1/synthetic_shapes/baseline/base_e_0.2/runs/trials/trial_000011
out_1,synthetic_shapes,baseline/base_e_0.2,baseline,0.2,30,,trial_000012,0.986575,0.988851,0.100000,,,,200,200,,,/Users/svenhockers/Desktop/project/topology-and-robustness-in-DNNs/out_1/synthetic_shapes/baseline/base_e_0.2/runs/trials/trial_000012
out_1,synthetic_shapes,baseline/base_e_0.2,baseline,0.2,30,,trial_000013,0.988650,0.990520,0.070000,,,,200,200,,,/Users/svenhockers/Desktop/project/topology-and-robustness-in-DNNs/out_1/synthetic_shapes/baseline/base_e_0.2/runs/trials/trial_000013
out_1,synthetic_shapes,baseline/base_e_0.2,baseline,0.2,30,,trial_000014,0.956575,0.969935,0.330000,,,,200,200,,,/Users/svenhockers/Desktop/project/topology-and-robustness-in-DNNs/out_1/synthetic_shapes/baseline/base_e_0.2/runs/trials/trial_000014
out_1,synthetic_shapes,baseline/base_e_0.2,baseline,0.2,30,,trial_000015,0.988725,0.990578,0.070000,,,,200,200,,,/Users/svenhockers/Desktop/project/topology-and-robustness-in-DNNs/out_1/synthetic_shapes/baseline/base_e_0.2/runs/trials/trial_000015
out_1,synthetic_shapes,baseline/base_e_0.3,baseline,0.3,30,,trial_000001,0.910750,0.927332,0.475000,,,,200,200,,,/Users/svenhockers/Desktop/project/topology-and-robustness-in-DNNs/out_1/synthetic_shapes/baseline/base_e_0.3/runs/trials/trial_000001
out_1,synthetic_shapes,baseline/base_e_0.3,baseline,0.3,30,,trial_000002,0.900325,0.919797,0.470000,,,,200,200,,,/Users/svenhockers/Desktop/project/topology-and-robustness-in-DNNs/out_1/synthetic_shapes/baseline/base_e_0.3/runs/trials/trial_000002
out_1,synthetic_shapes,baseline/base_e_0.3,baseline,0.3,30,,trial_000003,0.786625,0.842486,0.830000,,,,200,200,,,/Users/svenhockers/Desktop/project/topology-and-robustness-in-DNNs/out_1/synthetic_shapes/baseline/base_e_0.3/runs/trials/trial_000003
out_1,synthetic_shapes,baseline/base_e_0.3,baseline,0.3,30,,trial_000004,0.914225,0.929957,0.465000,,,,200,200,,,/Users/svenhockers/Desktop/project/topology-and-robustness-in-DNNs/out_1/synthetic_shapes/baseline/base_e_0.3/runs/trials/trial_000004
out_1,synthetic_shapes,baseline/base_e_0.3,baseline,0.3,30,,trial_000005,0.913350,0.929388,0.470000,,,,200,200,,,/Users/svenhockers/Desktop/project/topology-and-robustness-in-DNNs/out_1/synthetic_shapes/baseline/base_e_0.3/runs/trials/trial_000005
out_1,synthetic_shapes,baseline/base_e_0.3,baseline,0.3,30,,trial_000006,0.910750,0.927332,0.475000,,,,200,200,,,/Users/svenhockers/Desktop/project/topology-and-robustness-in-DNNs/out_1/synthetic_shapes/baseline/base_e_0.3/runs/trials/trial_000006
out_1,synthetic_shapes,baseline/base_e_0.3,baseline,0.3,30,,trial_000007,0.909225,0.925915,0.470000,,,,200,200,,,/Users/svenhockers/Desktop/project/topology-and-robustness-in-DNNs/out_1/synthetic_shapes/baseline/base_e_0.3/runs/trials/trial_000007
out_1,synthetic_shapes,baseline/base_e_0.3,baseline,0.3,30,,trial_000008,0.897950,0.918624,0.480000,,,,200,200,,,/Users/svenhockers/Desktop/project/topology-and-robustness-in-DNNs/out_1/synthetic_shapes/baseline/base_e_0.3/runs/trials/trial_000008
out_1,synthetic_shapes,baseline/base_e_0.3,baseline,0.3,30,,trial_000009,0.905375,0.922945,0.470000,,,,200,200,,,/Users/svenhockers/Desktop/project/topology-and-robustness-in-DNNs/out_1/synthetic_shapes/baseline/base_e_0.3/runs/trials/trial_000009
out_1,synthetic_shapes,baseline/base_e_0.3,baseline,0.3,30,,trial_000010,0.913575,0.929532,0.470000,,,,200,200,,,/Users/svenhockers/Desktop/project/topology-and-robustness-in-DNNs/out_1/synthetic_shapes/baseline/base_e_0.3/runs/trials/trial_000010
out_1,synthetic_shapes,baseline/base_e_0.3,baseline,0.3,30,,trial_000011,0.913425,0.929401,0.470000,,,,200,200,,,/Users/svenhockers/Desktop/project/topology-and-robustness-in-DNNs/out_1/synthetic_shapes/baseline/base_e_0.3/runs/trials/trial_000011
out_1,synthetic_shapes,baseline/base_e_0.3,baseline,0.3,30,,trial_000012,0.911050,0.927559,0.475000,,,,200,200,,,/Users/svenhockers/Desktop/project/topology-and-robustness-in-DNNs/out_1/synthetic_shapes/baseline/base_e_0.3/runs/trials/trial_000012
out_1,synthetic_shapes,baseline/base_e_0.3,baseline,0.3,30,,trial_000013,0.914425,0.930057,0.465000,,,,200,200,,,/Users/svenhockers/Desktop/project/topology-and-robustness-in-DNNs/out_1/synthetic_shapes/baseline/base_e_0.3/runs/trials/trial_000013
out_1,synthetic_shapes,baseline/base_e_0.3,baseline,0.3,30,,trial_000014,0.913125,0.929232,0.470000,,,,200,200,,,/Users/svenhockers/Desktop/project/topology-and-robustness-in-DNNs/out_1/synthetic_shapes/baseline/base_e_0.3/runs/trials/trial_000014
out_1,synthetic_shapes,baseline/base_e_0.3,baseline,0.3,30,,trial_000015,0.914525,0.930101,0.470000,,,,200,200,,,/Users/svenhockers/Desktop/project/topology-and-robustness-in-DNNs/out_1/synthetic_shapes/baseline/base_e_0.3/runs/trials/trial_000015
out_1,tabular,OOD/ood_baseline_noise,baseline,0.2,30,gaussian_noise,trial_000001,0.752597,0.522140,1.000000,0.474721,0.535043,0.981818,114,14,114,28,/Users/svenhockers/Desktop/project/topology-and-robustness-in-DNNs/out_1/tabular/OOD/ood_baseline_noise/runs/trials/trial_000001
out_1,tabular,OOD/ood_baseline_noise,baseline,0.2,30,gaussian_noise,trial_000002,0.714935,0.475127,1.000000,0.526874,0.568669,0.972727,114,14,114,0,/Users/svenhockers/Desktop/project/topology-and-robustness-in-DNNs/out_1/tabular/OOD/ood_baseline_noise/runs/trials/trial_000002
out_1,tabular,OOD/ood_baseline_noise,baseline,0.2,30,gaussian_noise,trial_000003,0.704545,0.203992,0.745455,0.782297,0.770197,0.809091,114,14,114,73,/Users/svenhockers/Desktop/project/topology-and-robustness-in-DNNs/out_1/tabular/OOD/ood_baseline_noise/runs/trials/trial_000003
out_1,tabular,OOD/ood_baseline_noise,baseline,0.2,30,gaussian_noise,trial_000004,0.762987,0.588957,0.981818,0.449841,0.517385,0.990909,114,14,114,28,/Users/svenhockers/Desktop/project/topology-and-robustness-in-DNNs/out_1/tabular/OOD/ood_baseline_noise/runs/trials/trial_000004
out_1,tabular,OOD/ood_baseline_noise,baseline,0.2,30,gaussian_noise,trial_000005,0.759091,0.599495,1.000000,0.454705,0.522171,0.990909,114,14,114,20,/Users/svenhockers/Desktop/project/topology-and-robustness-in-DNNs/out_1/tabular/OOD/ood_baseline_noise/runs/trials/trial_000005
out_1,tabular,OOD/ood_baseline_noise,baseline,0.2,30,gaussian_noise,trial_000006,0.752597,0.522140,1.000000,0.474561,0.535002,0.981818,114,14,114,1,/Users/svenhockers/Desktop/project/topology-and-robustness-in-DNNs/out_1/tabular/OOD/ood_baseline_noise/runs/trials/trial_000006
out_1,tabular,OOD/ood_baseline_noise,baseline,0.2,30,gaussian_noise,trial_000007,0.745455,0.503970,1.000000,0.487640,0.543831,0.981818,114,14,114,23,/Users/svenhockers/Desktop/project/topology-and-robustness-in-DNNs/out_1/tabular/OOD/ood_baseline_noise/runs/trials/trial_000007
out_1,tabular,OOD/ood_baseline_noise,baseline,0.2,30,gaussian_noise,trial_000008,0.701299,0.445981,1.000000,0.548884,0.579586,0.972727,114,14,114,38,/Users/svenhockers/Desktop/project/topology-and-robustness-in-DNNs/out_1/tabular/OOD/ood_baseline_noise/runs/trials/trial_000008
out_1,tabular,OOD/ood_baseline_noise,baseline,0.2,30,gaussian_noise,trial_000009,0.737662,0.507780,1.000000,0.503509,0.554233,0.963636,114,14,114,25,/Users/svenhockers/Desktop/project/topology-and-robustness-in-DNNs/out_1/tabular/OOD/ood_baseline_noise/runs/trials/trial_000009
out_1,tabular,OOD/ood_baseline_noise,baseline,0.2,30,gaussian_noise,trial_000010,0.760390,0.599619,1.000000,0.452632,0.521698,0.990909,114,14,114,26,/Users/svenhockers/Desktop/project/topology-and-robustness-in-DNNs/out_1/tabular/OOD/ood_baseline_noise/runs/trials/trial_000010
out_1,tabular,OOD/ood_baseline_noise,baseline,0.2,30,gaussian_noise,trial_000011,0.687662,0.188105,0.790909,0.766108,0.759590,0.809091,114,14,114,66,/Users/svenhockers/Desktop/project/topology-and-robustness-in-DNNs/out_1/tabular/OOD/ood_baseline_noise/runs/trials/trial_000011
out_1,tabular,OOD/ood_baseline_noise,baseline,0.2,30,gaussian_noise,trial_000012,0.731169,0.358356,0.736364,0.789394,0.742603,0.800000,114,14,114,73,/Users/svenhockers/Desktop/project/topology-and-robustness-in-DNNs/out_1/tabular/OOD/ood_baseline_noise/runs/trials/trial_000012
out_1,tabular,OOD/ood_baseline_noise,baseline,0.2,30,gaussian_noise,trial_000013,0.698701,0.192402,0.745455,0.783652,0.772296,0.809091,114,14,114,40,/Users/svenhockers/Desktop/project/topology-and-robustness-in-DNNs/out_1/tabular/OOD/ood_baseline_noise/runs/trials/trial_000013
out_1,tabular,OOD/ood_baseline_noise,baseline,0.2,30,gaussian_noise,trial_000014,0.696753,0.198823,0.627273,0.814115,0.790341,0.781818,114,14,114,36,/Users/svenhockers/Desktop/project/topology-and-robustness-in-DNNs/out_1/tabular/OOD/ood_baseline_noise/runs/trials/trial_000014
out_1,tabular,OOD/ood_baseline_noise,baseline,0.2,30,gaussian_noise,trial_000015,0.707792,0.244675,0.681818,0.802392,0.758503,0.809091,114,14,114,72,/Users/svenhockers/Desktop/project/topology-and-robustness-in-DNNs/out_1/tabular/OOD/ood_baseline_noise/runs/trials/trial_000015
out_1,tabular,OOD/ood_baseline_shift,baseline,0.2,30,uniform_wide,trial_000001,0.752597,0.522140,1.000000,0.959330,0.889744,0.063636,114,14,114,114,/Users/svenhockers/Desktop/project/topology-and-robustness-in-DNNs/out_1/tabular/OOD/ood_baseline_shift/runs/trials/trial_000001
out_1,tabular,OOD/ood_baseline_shift,baseline,0.2,30,uniform_wide,trial_000002,0.714935,0.475127,1.000000,0.978230,0.929077,0.036364,114,14,114,0,/Users/svenhockers/Desktop/project/topology-and-robustness-in-DNNs/out_1/tabular/OOD/ood_baseline_shift/runs/trials/trial_000002
out_1,tabular,OOD/ood_baseline_shift,baseline,0.2,30,uniform_wide,trial_000003,0.704545,0.203992,0.745455,0.997129,0.997107,0.018182,114,14,114,114,/Users/svenhockers/Desktop/project/topology-and-robustness-in-DNNs/out_1/tabular/OOD/ood_baseline_shift/runs/trials/trial_000003
out_1,tabular,OOD/ood_baseline_shift,baseline,0.2,30,uniform_wide,trial_000004,0.762987,0.588957,0.981818,0.940989,0.850452,0.081818,114,14,114,114,/Users/svenhockers/Desktop/project/topology-and-robustness-in-DNNs/out_1/tabular/OOD/ood_baseline_shift/runs/trials/trial_000004
out_1,tabular,OOD/ood_baseline_shift,baseline,0.2,30,uniform_wide,trial_000005,0.759091,0.599495,1.000000,0.948565,0.867341,0.081818,114,14,114,114,/Users/svenhockers/Desktop/project/topology-and-robustness-in-DNNs/out_1/tabular/OOD/ood_baseline_shift/runs/trials/trial_000005
out_1,tabular,OOD/ood_baseline_shift,baseline,0.2,30,uniform_wide,trial_000006,0.752597,0.522140,1.000000,0.960207,0.892080,0.063636,114,14,114,0,/Users/svenhockers/Desktop/project/topology-and-robustness-in-DNNs/out_1/tabular/OOD/ood_baseline_shift/runs/trials/trial_000006
out_1,tabular,OOD/ood_baseline_shift,baseline,0.2,30,uniform_wide,trial_000007,0.745455,0.503970,1.000000,0.967544,0.902296,0.054545,114,14,114,114,/Users/svenhockers/Desktop/project/topology-and-robustness-in-DNNs/out_1/tabular/OOD/ood_baseline_shift/runs/trials/trial_000007
out_1,tabular,OOD/ood_baseline_shift,baseline,0.2,30,uniform_wide,trial_000008,0.701299,0.445981,1.000000,0.978469,0.929351,0.036364,114,14,114,114,/Users/svenhockers/Desktop/project/topology-and-robustness-in-DNNs/out_1/tabular/OOD/ood_baseline_shift/runs/trials/trial_000008
out_1,tabular,OOD/ood_baseline_shift,baseline,0.2,30,uniform_wide,trial_000009,0.737662,0.507780,1.000000,0.976874,0.927703,0.054545,114,14,114,114,/Users/svenhockers/Desktop/project/topology-and-robustness-in-DNNs/out_1/tabular/OOD/ood_baseline_shift/runs/trials/trial_000009
out_1,tabular,OOD/ood_baseline_shift,baseline,0.2,30,uniform_wide,trial_000010,0.760390,0.599619,1.000000,0.946332,0.862019,0.081818,114,14,114,114,/Users/svenhockers/Desktop/project/topology-and-robustness-in-DNNs/out_1/tabular/OOD/ood_baseline_shift/runs/trials/trial_000010
out_1,tabular,OOD/ood_baseline_shift,baseline,0.2,30,uniform_wide,trial_000011,0.738961,0.509685,1.000000,0.977273,0.928108,0.054545,114,14,114,114,/Users/svenhockers/Desktop/project/topology-and-robustness-in-DNNs/out_1/tabular/OOD/ood_baseline_shift/runs/trials/trial_000011
out_1,tabular,OOD/ood_baseline_shift,baseline,0.2,30,uniform_wide,trial_000012,0.700000,0.448511,1.000000,0.978469,0.929351,0.036364,114,14,114,108,/Users/svenhockers/Desktop/project/topology-and-robustness-in-DNNs/out_1/tabular/OOD/ood_baseline_shift/runs/trials/trial_000012
out_1,tabular,OOD/ood_baseline_shift,baseline,0.2,30,uniform_wide,trial_000013,0.714935,0.475127,1.000000,0.978230,0.929077,0.036364,114,14,114,82,/Users/svenhockers/Desktop/project/topology-and-robustness-in-DNNs/out_1/tabular/OOD/ood_baseline_shift/runs/trials/trial_000013
out_1,tabular,OOD/ood_baseline_shift,baseline,0.2,30,uniform_wide,trial_000014,0.707143,0.464246,1.000000,0.978389,0.929228,0.036364,114,14,114,108,/Users/svenhockers/Desktop/project/topology-and-robustness-in-DNNs/out_1/tabular/OOD/ood_baseline_shift/runs/trials/trial_000014
out_1,tabular,OOD/ood_baseline_shift,baseline,0.2,30,uniform_wide,trial_000015,0.728571,0.499602,1.000000,0.978070,0.928870,0.036364,114,14,114,0,/Users/svenhockers/Desktop/project/topology-and-robustness-in-DNNs/out_1/tabular/OOD/ood_baseline_shift/runs/trials/trial_000015
out_1,tabular,OOD/ood_baseline_shuffle,baseline,0.2,30,feature_shuffle,trial_000001,0.752597,0.522140,1.000000,0.498724,0.604824,0.990909,114,14,114,39,/Users/svenhockers/Desktop/project/topology-and-robustness-in-DNNs/out_1/tabular/OOD/ood_baseline_shuffle/runs/trials/trial_000001
out_1,tabular,OOD/ood_baseline_shuffle,baseline,0.2,30,feature_shuffle,trial_000002,0.714935,0.475127,1.000000,0.516826,0.605117,0.981818,114,14,114,3,/Users/svenhockers/Desktop/project/topology-and-robustness-in-DNNs/out_1/tabular/OOD/ood_baseline_shuffle/runs/trials/trial_000002
out_1,tabular,OOD/ood_baseline_shuffle,baseline,0.2,30,feature_shuffle,trial_000003,0.704545,0.203992,0.745455,0.691707,0.707772,0.881818,114,14,114,62,/Users/svenhockers/Desktop/project/topology-and-robustness-in-DNNs/out_1/tabular/OOD/ood_baseline_shuffle/runs/trials/trial_000003
out_1,tabular,OOD/ood_baseline_shuffle,baseline,0.2,30,feature_shuffle,trial_000004,0.762987,0.588957,0.981818,0.517225,0.629877,1.000000,114,14,114,44,/Users/svenhockers/Desktop/project/topology-and-robustness-in-DNNs/out_1/tabular/OOD/ood_baseline_shuffle/runs/trials/trial_000004
out_1,tabular,OOD/ood_baseline_shuffle,baseline,0.2,30,feature_shuffle,trial_000005,0.759091,0.599495,1.000000,0.511164,0.621067,1.000000,114,14,114,34,/Users/svenhockers/Desktop/project/topology-and-robustness-in-DNNs/out_1/tabular/OOD/ood_baseline_shuffle/runs/trials/trial_000005
out_1,tabular,OOD/ood_baseline_shuffle,baseline,0.2,30,feature_shuffle,trial_000006,0.752597,0.522140,1.000000,0.498644,0.604594,0.990909,114,14,114,10,/Users/svenhockers/Desktop/project/topology-and-robustness-in-DNNs/out_1/tabular/OOD/ood_baseline_shuffle/runs/trials/trial_000006
out_1,tabular,OOD/ood_baseline_shuffle,baseline,0.2,30,feature_shuffle,trial_000007,0.745455,0.503970,1.000000,0.502153,0.603131,0.990909,114,14,114,29,/Users/svenhockers/Desktop/project/topology-and-robustness-in-DNNs/out_1/tabular/OOD/ood_baseline_shuffle/runs/trials/trial_000007
out_1,tabular,OOD/ood_baseline_shuffle,baseline,0.2,30,feature_shuffle,trial_000008,0.701299,0.445981,1.000000,0.524721,0.605698,1.000000,114,14,114,37,/Users/svenhockers/Desktop/project/topology-and-robustness-in-DNNs/out_1/tabular/OOD/ood_baseline_shuffle/runs/trials/trial_000008
out_1,tabular,OOD/ood_baseline_shuffle,baseline,0.2,30,feature_shuffle,trial_000009,0.737662,0.507780,1.000000,0.508692,0.604925,0.981818,114,14,114,32,/Users/svenhockers/Desktop/project/topology-and-robustness-in-DNNs/out_1/tabular/OOD/ood_baseline_shuffle/runs/trials/trial_000009
out_1,tabular,OOD/ood_baseline_shuffle,baseline,0.2,30,feature_shuffle,trial_000010,0.760390,0.599619,1.000000,0.511404,0.625544,1.000000,114,14,114,40,/Users/svenhockers/Desktop/project/topology-and-robustness-in-DNNs/out_1/tabular/OOD/ood_baseline_shuffle/runs/trials/trial_000010
out_1,tabular,OOD/ood_baseline_shuffle,baseline,0.2,30,feature_shuffle,trial_000011,0.687662,0.188105,0.790909,0.676077,0.693097,0.872727,114,14,114,55,/Users/svenhockers/Desktop/project/topology-and-robustness-in-DNNs/out_1/tabular/OOD/ood_baseline_shuffle/runs/trials/trial_000011
out_1,tabular,OOD/ood_baseline_shuffle,baseline,0.2,30,feature_shuffle,trial_000012,0.731169,0.358356,0.736364,0.696332,0.702449,0.845455,114,14,114,61,/Users/svenhockers/Desktop/project/topology-and-robustness-in-DNNs/out_1/tabular/OOD/ood_baseline_shuffle/runs/trials/trial_000012
out_1,tabular,OOD/ood_baseline_shuffle,baseline,0.2,30,feature_shuffle,trial_000013,0.698701,0.192402,0.745455,0.691707,0.707710,0.872727,114,14,114,38,/Users/svenhockers/Desktop/project/topology-and-robustness-in-DNNs/out_1/tabular/OOD/ood_baseline_shuffle/runs/trials/trial_000013
out_1,tabular,OOD/ood_baseline_shuffle,baseline,0.2,30,feature_shuffle,trial_000014,0.696753,0.198823,0.627273,0.725518,0.733078,0.900000,114,14,114,30,/Users/svenhockers/Desktop/project/topology-and-robustness-in-DNNs/out_1/tabular/OOD/ood_baseline_shuffle/runs/trials/trial_000014
out_1,tabular,OOD/ood_baseline_shuffle,baseline,0.2,30,feature_shuffle,trial_000015,0.707792,0.244675,0.681818,0.714434,0.712958,0.900000,114,14,114,62,/Users/svenhockers/Desktop/project/topology-and-robustness-in-DNNs/out_1/tabular/OOD/ood_baseline_shuffle/runs/trials/trial_000015
out_1,tabular,base_e_0.1,combined,0.1,30,,trial_000001,0.838961,0.198764,0.254545,,,,114,7,,,/Users/svenhockers/Desktop/project/topology-and-robustness-in-DNNs/out_1/tabular/base_e_0.1/runs/trials/trial_000001
out_1,tabular,base_e_0.1,combined,0.1,30,,trial_000002,0.515584,0.106633,0.927273,,,,114,7,,,/Users/svenhockers/Desktop/project/topology-and-robustness-in-DNNs/out_1/tabular/base_e_0.1/runs/trials/trial_000002
out_1,tabular,base_e_0.1,combined,0.1,30,,trial_000003,0.732468,0.202334,0.554545,,,,114,7,,,/Users/svenhockers/Desktop/project/topology-and-robustness-in-DNNs/out_1/tabular/base_e_0.1/runs/trials/trial_000003
out_1,tabular,base_e_0.1,combined,0.1,30,,trial_000004,0.620779,0.082108,0.527273,,,,114,7,,,/Users/svenhockers/Desktop/project/topology-and-robustness-in-DNNs/out_1/tabular/base_e_0.1/runs/trials/trial_000004
out_1,tabular,base_e_0.1,combined,0.1,30,,trial_000005,0.649351,0.096032,0.854545,,,,114,7,,,/Users/svenhockers/Desktop/project/topology-and-robustness-in-DNNs/out_1/tabular/base_e_0.1/runs/trials/trial_000005
out_1,tabular,base_e_0.1,combined,0.1,30,,trial_000006,0.125974,0.037952,1.000000,,,,114,7,,,/Users/svenhockers/Desktop/project/topology-and-robustness-in-DNNs/out_1/tabular/base_e_0.1/runs/trials/trial_000006
out_1,tabular,base_e_0.1,combined,0.1,30,,trial_000007,0.518182,0.065583,0.781818,,,,114,7,,,/Users/svenhockers/Desktop/project/topology-and-robustness-in-DNNs/out_1/tabular/base_e_0.1/runs/trials/trial_000007
out_1,tabular,base_e_0.1,combined,0.1,30,,trial_000008,0.445455,0.058596,1.000000,,,,114,7,,,/Users/svenhockers/Desktop/project/topology-and-robustness-in-DNNs/out_1/tabular/base_e_0.1/runs/trials/trial_000008
out_1,tabular,base_e_0.1,combined,0.1,30,,trial_000009,0.537662,0.071165,0.836364,,,,114,7,,,/Users/svenhockers/Desktop/project/topology-and-robustness-in-DNNs/out_1/tabular/base_e_0.1/runs/trials/trial_000009
out_1,tabular,base_e_0.1,combined,0.1,30,,trial_000010,0.493506,0.070873,0.981818,,,,114,7,,,/Users/svenhockers/Desktop/project/topology-and-robustness-in-DNNs/out_1/tabular/base_e_0.1/runs/trials/trial_000010
out_1,tabular,base_e_0.1,combined,0.1,30,,trial_000011,0.745455,0.157983,0.545455,,,,114,7,,,/Users/svenhockers/Desktop/project/topology-and-robustness-in-DNNs/out_1/tabular/base_e_0.1/runs/trials/trial_000011
out_1,tabular,base_e_0.1,combined,0.1,30,,trial_000012,0.732468,0.147105,0.700000,,,,114,7,,,/Users/svenhockers/Desktop/project/topology-and-robustness-in-DNNs/out_1/tabular/base_e_0.1/runs/trials/trial_000012
out_1,tabular,base_e_0.1,combined,0.1,30,,trial_000013,0.263636,0.043812,1.000000,,,,114,7,,,/Users/svenhockers/Desktop/project/topology-and-robustness-in-DNNs/out_1/tabular/base_e_0.1/runs/trials/trial_000013
out_1,tabular,base_e_0.1,combined,0.1,30,,trial_000014,0.785714,0.154532,0.527273,,,,114,7,,,/Users/svenhockers/Desktop/project/topology-and-robustness-in-DNNs/out_1/tabular/base_e_0.1/runs/trials/trial_000014
out_1,tabular,base_e_0.1,combined,0.1,30,,trial_000015,0.519481,0.083001,0.972727,,,,114,7,,,/Users/svenhockers/Desktop/project/topology-and-robustness-in-DNNs/out_1/tabular/base_e_0.1/runs/trials/trial_000015
out_1,tabular,base_e_0.2,combined,0.2,30,,trial_000001,0.680519,0.196612,1.000000,,,,114,14,,,/Users/svenhockers/Desktop/project/topology-and-robustness-in-DNNs/out_1/tabular/base_e_0.2/runs/trials/trial_000001
out_1,tabular,base_e_0.2,combined,0.2,30,,trial_000002,0.528571,0.198085,1.000000,,,,114,14,,,/Users/svenhockers/Desktop/project/topology-and-robustness-in-DNNs/out_1/tabular/base_e_0.2/runs/trials/trial_000002
out_1,tabular,base_e_0.2,combined,0.2,30,,trial_000003,0.562987,0.134263,1.000000,,,,114,14,,,/Users/svenhockers/Desktop/project/topology-and-robustness-in-DNNs/out_1/tabular/base_e_0.2/runs/trials/trial_000003
out_1,tabular,base_e_0.2,combined,0.2,30,,trial_000004,0.700000,0.189917,0.681818,,,,114,14,,,/Users/svenhockers/Desktop/project/topology-and-robustness-in-DNNs/out_1/tabular/base_e_0.2/runs/trials/trial_000004
out_1,tabular,base_e_0.2,combined,0.2,30,,trial_000005,0.544805,0.154722,0.945455,,,,114,14,,,/Users/svenhockers/Desktop/project/topology-and-robustness-in-DNNs/out_1/tabular/base_e_0.2/runs/trials/trial_000005
out_1,tabular,base_e_0.2,combined,0.2,30,,trial_000006,0.338961,0.090374,1.000000,,,,114,14,,,/Users/svenhockers/Desktop/project/topology-and-robustness-in-DNNs/out_1/tabular/base_e_0.2/runs/trials/trial_000006
out_1,tabular,base_e_0.2,combined,0.2,30,,trial_000007,0.590909,0.160551,0.981818,,,,114,14,,,/Users/svenhockers/Desktop/project/topology-and-robustness-in-DNNs/out_1/tabular/base_e_0.2/runs/trials/trial_000007
out_1,tabular,base_e_0.2,combined,0.2,30,,trial_000008,0.459740,0.116735,0.990909,,,,114,14,,,/Users/svenhockers/Desktop/project/topology-and-robustness-in-DNNs/out_1/tabular/base_e_0.2/runs/trials/trial_000008
out_1,tabular,base_e_0.2,combined,0.2,30,,trial_000009,0.453247,0.127805,0.981818,,,,114,14,,,/Users/svenhockers/Desktop/project/topology-and-robustness-in-DNNs/out_1/tabular/base_e_0.2/runs/trials/trial_000009
out_1,tabular,base_e_0.2,combined,0.2,30,,trial_000010,0.461039,0.121794,0.954545,,,,114,14,,,/Users/svenhockers/Desktop/project/topology-and-robustness-in-DNNs/out_1/tabular/base_e_0.2/runs/trials/trial_000010
out_1,tabular,base_e_0.2,combined,0.2,30,,trial_000011,0.562987,0.134259,0.927273,,,,114,14,,,/Users/svenhockers/Desktop/project/topology-and-robustness-in-DNNs/out_1/tabular/base_e_0.2/runs/trials/trial_000011
out_1,tabular,base_e_0.2,combined,0.2,30,,trial_000012,0.359091,0.117511,0.990909,,,,114,14,,,/Users/svenhockers/Desktop/project/topology-and-robustness-in-DNNs/out_1/tabular/base_e_0.2/runs/trials/trial_000012
out_1,tabular,base_e_0.2,combined,0.2,30,,trial_000013,0.281818,0.085588,1.000000,,,,114,14,,,/Users/svenhockers/Desktop/project/topology-and-robustness-in-DNNs/out_1/tabular/base_e_0.2/runs/trials/trial_000013
out_1,tabular,base_e_0.2,combined,0.2,30,,trial_000014,0.446753,0.130437,0.918182,,,,114,14,,,/Users/svenhockers/Desktop/project/topology-and-robustness-in-DNNs/out_1/tabular/base_e_0.2/runs/trials/trial_000014
out_1,tabular,base_e_0.2,combined,0.2,30,,trial_000015,0.522078,0.136054,0.981818,,,,114,14,,,/Users/svenhockers/Desktop/project/topology-and-robustness-in-DNNs/out_1/tabular/base_e_0.2/runs/trials/trial_000015
out_1,tabular,base_e_0.3,combined,0.3,30,,trial_000001,0.573295,0.162798,0.927273,,,,114,16,,,/Users/svenhockers/Desktop/project/topology-and-robustness-in-DNNs/out_1/tabular/base_e_0.3/runs/trials/trial_000001
out_1,tabular,base_e_0.3,combined,0.3,30,,trial_000002,0.625000,0.244056,0.990909,,,,114,16,,,/Users/svenhockers/Desktop/project/topology-and-robustness-in-DNNs/out_1/tabular/base_e_0.3/runs/trials/trial_000002
out_1,tabular,base_e_0.3,combined,0.3,30,,trial_000003,0.478409,0.156577,0.963636,,,,114,16,,,/Users/svenhockers/Desktop/project/topology-and-robustness-in-DNNs/out_1/tabular/base_e_0.3/runs/trials/trial_000003
out_1,tabular,base_e_0.3,combined,0.3,30,,trial_000004,0.584091,0.149975,0.836364,,,,114,16,,,/Users/svenhockers/Desktop/project/topology-and-robustness-in-DNNs/out_1/tabular/base_e_0.3/runs/trials/trial_000004
out_1,tabular,base_e_0.3,combined,0.3,30,,trial_000005,0.530114,0.161022,0.990909,,,,114,16,,,/Users/svenhockers/Desktop/project/topology-and-robustness-in-DNNs/out_1/tabular/base_e_0.3/runs/trials/trial_000005
